date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,1,00:00-00:10,0:10-0:20,0.4248,0.4248,2532.1822,0.0,584.4107986388177,584.4107986388177,0.0,0.0,10800.0,10800.0,0.0,162.38043197215103,0.0,248.25770726176978,0.0,248.25770726176978
2025-02-01,2,00:10-00:20,0:20-0:30,0.4245,0.4245,2492.4439,0.0,592.3578064855085,592.3578064855085,0.0,0.0,10800.0,10800.0,0.0,176.9504898188418,0.0,251.45588885309834,0.0,251.45588885309834
2025-02-01,3,00:20-00:30,0:30-0:40,0.4269,0.4269,2464.3,0.0,595.186443826925,595.186443826925,0.0,0.0,10800.0,10800.0,0.0,184.46977716025833,0.0,254.0850928697143,0.0,254.0850928697143
2025-02-01,4,00:30-00:40,0:40-0:50,0.4272,0.4272,2581.7688,0.0,597.8903600358726,597.8903600358726,0.0,0.0,10800.0,10800.0,0.0,167.59556003587267,0.0,255.41876180732478,0.0,255.41876180732478
2025-02-01,5,00:40-00:50,0:50-1:00,0.4271,0.4271,2546.4635,0.0,606.6201800744446,606.6201800744446,0.0,0.0,10800.0,10800.0,0.0,182.20959674111134,0.0,259.0874789097953,0.0,259.0874789097953
2025-02-01,6,00:50-01:00,1:00-1:10,0.4285,0.4285,2436.31,0.0,624.8297129914076,624.8297129914076,0.0,0.0,10800.0,10800.0,0.0,218.778046324741,0.0,267.73953201681815,0.0,267.73953201681815
2025-02-01,7,01:00-01:10,1:10-1:20,0.4311,0.4311,2620.5011,0.0,641.7627381644236,641.7627381644236,0.0,0.0,10800.0,10800.0,0.0,205.01255483109026,0.0,276.663916422683,0.0,276.663916422683
2025-02-01,8,01:10-01:20,1:20-1:30,0.4302,0.4302,2710.7861,0.0,639.4824966897852,639.4824966897852,0.0,0.0,10800.0,10800.0,0.0,187.6848133564519,0.0,275.1053700759456,0.0,275.1053700759456
2025-02-01,9,01:20-01:30,1:30-1:40,0.4279,0.4279,2676.48,0.0,630.7848489351582,630.7848489351582,0.0,0.0,10800.0,10800.0,0.0,184.70484893515817,0.0,269.9128368593542,0.0,269.9128368593542
2025-02-01,10,01:30-01:40,1:40-1:50,0.4312,0.4312,2830.598,0.0,632.6910216931467,632.6910216931467,0.0,0.0,10800.0,10800.0,0.0,160.9246883598134,0.0,272.8163685540849,0.0,272.8163685540849
2025-02-01,11,01:40-01:50,1:50-2:00,0.4333,0.4333,2688.1558,0.0,637.5730317566106,637.5730317566106,0.0,0.0,10800.0,10800.0,0.0,189.54706508994394,0.0,276.26039466013935,0.0,276.26039466013935
2025-02-01,12,01:50-02:00,2:00-2:10,0.4311,0.4311,2384.42,0.0,643.9509331159408,643.9509331159408,0.0,0.0,10800.0,10800.0,0.0,246.54759978260745,0.0,277.60724726628206,0.0,277.60724726628206
2025-02-01,13,02:00-02:10,2:10-2:20,0.4293,0.4293,2604.5438,0.0,652.836742887252,652.836742887252,0.0,0.0,10800.0,10800.0,0.0,218.74610955391864,0.0,280.26281372149725,0.0,280.26281372149725
2025-02-01,14,02:10-02:20,2:20-2:30,0.4324,0.4324,2943.3655,0.0,669.1855926710259,669.1855926710259,0.0,0.0,10800.0,10800.0,0.0,178.6246760043593,0.0,289.35585027095163,0.0,289.35585027095163
2025-02-01,15,02:20-02:30,2:30-2:40,0.4367,0.4367,3019.32,0.0,681.1997550585421,681.1997550585421,0.0,0.0,10800.0,10800.0,0.0,177.97975505854208,0.0,297.4799330340653,0.0,297.4799330340653
2025-02-01,16,02:30-02:40,2:40-2:50,0.4348,0.4348,2844.4369,0.0,665.871600988059,665.871600988059,0.0,0.0,10800.0,10800.0,0.0,191.7987843213923,0.0,289.52097210960807,0.0,289.52097210960807
2025-02-01,17,02:40-02:50,2:50-3:00,0.4335,0.4335,2768.3064,0.0,669.8692154245796,669.8692154245796,0.0,0.0,10800.0,10800.0,0.0,208.4848154245796,0.0,290.38830488655526,0.0,290.38830488655526
2025-02-01,18,02:50-03:00,3:00-3:10,0.4357,0.4357,2861.65,0.0,689.6172190341674,689.6172190341674,0.0,0.0,10800.0,10800.0,0.0,212.67555236750076,0.0,300.46622233318675,0.0,300.46622233318675
