date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,emergency_slots,settlement_yuan,emergency_yuan,soc_bound_slots
2025-01-01,81075.94103710266,92888.37040801047,118262.70602490712,118262.70602706213,6201.850798333335,21.217300000000023,0.0,27718.243232555684,20684.409342878553,6000.0,10492.552546439607,1200.0,10492.552546439607,2.2737367544323206e-13,26,77894.86324251376,40367.842782393345,21
2025-01-02,100445.80819956952,96526.11415338726,75072.1454307356,79044.82638687802,0.0,503.48114492944865,0.0,29616.218210781,26478.824468989846,10492.552546439607,10677.8324191582,1224.4190059452333,10800.0,1.1368683772161603e-13,0,75072.1454307356,0.0,2
2025-01-03,99270.67651602907,91965.68210643364,56446.55516228005,60753.08354317714,0.0,40679.04598114086,4707.577799999999,9582.186151182683,8508.069192556562,10677.8324191582,10800.0,4883.881387813974,10800.0,1.1368683772161603e-13,0,56446.55516228005,0.0,95
2025-01-04,96347.40965896829,90825.0572501944,55209.8364725695,58606.81292401154,0.0,39512.313583786556,5391.131183333333,11560.101164078476,10404.091047670632,10800.0,10800.0,4826.282696260161,10800.0,2.2737367544323206e-13,0,55209.8364725695,0.0,91
2025-01-05,95072.52581410907,93786.76104059997,75075.56375122628,76765.7527953983,478.36763143610597,689.0802497592156,0.0,25765.033565146987,23224.695442870114,10800.0,10761.878495898325,1200.0,10800.0,2.2737367544323206e-13,8,71771.03043573778,3304.53331548851,11
2025-01-06,94825.25344556356,94347.694770723,73527.18530621738,74424.80260199921,169.9954829218717,1187.303817761398,0.0,27771.17525424496,25073.269918361475,10761.878495898325,10678.381516765476,1200.0,10800.0,2.2737367544323206e-13,5,72340.87531729382,1186.3099889235516,10
2025-01-07,94721.99927993579,97475.38453886166,76035.58842530785,76056.22675591883,0.0,2102.4384782829065,0.0,26906.676867999275,24100.63175742052,10678.381516765476,10800.0,1289.4108129513468,10800.0,2.2737367544323206e-13,0,76035.58842530785,0.0,24
2025-01-08,104996.25762566729,95495.95349053157,76147.46940781864,84862.67451496367,0.0,3512.1341105309093,0.0,24578.180633340016,22120.362570006015,10800.0,10800.0,1404.9844800138526,10800.0,2.2737367544323206e-13,0,76147.46940781864,0.0,36
2025-01-09,99154.28583724597,97404.2424997184,74900.53503994839,77143.31401880214,0.0,3851.6800273682593,0.0,24610.06355683474,22149.057201151263,10800.0,10800.0,1491.8929460502318,10800.0,2.2737367544323206e-13,0,74900.53503994839,0.0,41
2025-01-10,104308.90190837803,91595.05649132359,56955.51254359688,65489.35900765067,0.0,41329.7328027671,3817.444433333333,9572.12538556488,8614.912847008392,10800.0,10800.0,4841.628140515986,10800.0,1.7053025658242404e-13,0,56955.51254359688,0.0,96
2025-01-11,96973.47960038306,90239.26286193109,54601.9488011384,58571.54998491281,0.0,39792.401670568564,4652.241666666666,9287.329080292033,8358.596172262829,10800.0,10800.0,4742.726204435998,10800.0,2.2737367544323206e-13,0,54601.9488011384,0.0,95
2025-01-12,97256.73785395069,95571.96870650383,77168.23861622471,80720.8494269879,213.60756643169174,2553.3885366647396,0.0,24527.42144956193,22161.12211329113,10800.0,10708.881279070656,1200.0,10800.0,2.2737367544323206e-13,2,75719.76629566796,1448.4723205567661,23
2025-01-13,98663.49133072124,93817.21503655464,73159.18247479173,77618.06405489492,180.76764822046974,3384.928299508696,0.0,23855.135369187294,21516.037950587546,10708.881279070656,10659.954394393375,1200.0,10800.0,2.2737367544323206e-13,6,72244.69244576685,914.490029024872,46
2025-01-14,97828.30803057956,95109.33403974421,73058.99372674522,75671.8549370931,122.24683106249165,3413.4053858660272,0.0,24367.601392030672,21829.73884042332,10659.954394393375,10766.525694438445,1200.0,10800.0,2.2737367544323206e-13,1,72250.14756902024,808.8461577249759,45
2025-01-15,95776.8431098326,96622.22167955725,75043.27593604263,76061.0220117648,76.74803577344916,4170.41630915243,0.0,24264.539582448644,21806.329109603703,10766.525694438445,10800.0,1200.0,10800.0,2.2737367544323206e-13,3,74563.05508569555,480.220850347066,50
2025-01-16,95215.85811159611,94848.21122580976,71289.33386684963,71951.29220408988,0.0,3383.013935544037,0.0,23910.45840265736,21519.412562391626,10800.0,10800.0,1242.8071620198448,10800.0,2.2737367544323206e-13,0,71289.33386684963,0.0,51
