date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,emergency_slots,settlement_yuan,emergency_yuan,soc_bound_slots
2025-01-01,83478.26073087219,98305.03427656592,88037.0471855712,88037.0494234637,3862.555654656529,21.217300000000023,0.0,31861.612134509633,21750.409519953857,6000.0,10508.329232221051,1200.0,10508.329232221051,2.2737367544323206e-13,25,68583.8320901928,19453.215095378408,20
2025-01-02,102240.06553367144,98607.49757332407,64870.48211636544,67741.1522243065,0.0,631.895168876461,0.0,26228.54377060337,21138.180632822412,10508.329232221051,10627.151255961413,1205.9570315600697,10800.0,2.2737367544323206e-13,0,64870.48211636544,0.0,1
2025-01-03,101449.85206664584,80950.3453738683,59231.70058284303,71624.7044378786,0.0,28803.90365237881,4358.06745,11199.310711516267,8915.877806693446,10627.151255961413,10800.0,4333.024471097608,10800.0,1.1368683772161603e-13,0,59231.70058284303,0.0,91
2025-01-04,98238.68788594534,79853.83740583593,57884.03906389876,69120.48321761942,0.0,28148.65432089394,4845.91615,11019.287201449104,8925.622633173778,10800.0,10800.0,3965.044873954876,10800.0,1.9895196601282805e-13,0,57884.03906389876,0.0,93
2025-01-05,97317.89518592274,96626.672754764,63585.41367549873,64975.718747482286,34.50688950810297,770.5413969542676,0.0,25731.55880331862,20876.630856000782,10800.0,10762.146416319236,1215.6477707659735,10800.0,2.2737367544323206e-13,3,63386.34950112403,199.06417437469761,5
2025-01-06,96853.04525890987,96091.02051792285,63036.01513746642,64154.79585497014,63.115033714120344,774.9726298559567,0.0,25360.195084273124,20613.513262492103,10762.146416319236,10682.418367173823,1200.0,10800.0,2.2737367544323206e-13,4,62698.40490259546,337.61023487096054,9
2025-01-07,96780.27799129556,98942.89612153896,64662.9006389052,64914.52720045241,18.80496950183317,1476.4970477292932,0.0,25373.886521776163,20455.583428464663,10682.418367173823,10790.490205144964,1200.0,10800.0,2.2737367544323206e-13,1,64547.9458603405,114.95477856470616,27
2025-01-08,107277.05743010549,97264.93728613654,65926.76341979674,73293.1723217046,0.0,2929.833525521398,0.0,25266.019097784003,20456.916653835513,10790.490205144964,10800.0,1220.401615377278,10800.0,2.2737367544323206e-13,0,65926.76341979674,0.0,35
2025-01-09,101421.7086008398,98944.1301158534,64724.164856610645,66610.4937992661,0.0,3234.6101707719754,0.0,24546.807324947462,19928.843496532692,10800.0,10748.967151860834,1339.085950671381,10800.0,2.2737367544323206e-13,0,64724.164856610645,0.0,49
2025-01-10,106622.39107722254,81495.66719026944,61241.914579680335,77556.27153161023,0.0,30472.99022303687,3346.4572666666663,11261.175897757857,9075.622913858613,10748.967151860834,10800.0,4152.159577193068,10800.0,1.7053025658242404e-13,0,61241.914579680335,0.0,89
2025-01-11,99253.2024988842,80758.47959665064,58130.47707028084,69217.34872506106,0.0,29372.5897994708,4440.651099134449,11001.447497212772,8922.095415834057,10800.0,10787.863396564762,3897.4861014756093,10800.0,1.4210854715202004e-13,0,58130.47707028084,0.0,93
2025-01-12,99488.78676254148,97313.0664792583,65054.31790880955,67742.14552586948,111.79586525779246,2001.4169029131526,0.0,24570.05514865315,20012.498107050218,10787.863396564762,10664.80402251902,1200.0,10800.0,2.2737367544323206e-13,3,64336.1871856252,718.1307231843459,36
2025-01-13,100959.6374680592,95565.42416775427,63831.436784105106,68090.44510613725,156.23593771794626,2872.3946126280507,0.0,24268.274951281648,19692.96642510414,10664.80402251902,10625.177673001243,1200.0,10800.0,2.2737367544323206e-13,5,63047.04081542148,784.3959686836247,45
2025-01-14,100156.16073851075,96581.65950697911,63679.40198542306,66424.490270064,76.42522633554631,2711.6149680349085,0.0,24498.09183628438,19831.935004337975,10625.177673001243,10637.976987503887,1200.0,10800.0,2.2737367544323206e-13,1,63146.25960650628,533.1423789167711,36
2025-01-15,98127.66527470913,98665.19514525765,65566.49859699515,66260.85445776075,145.57496163054117,4066.232279815579,0.0,24017.879513473465,19343.68461973418,10637.976987503887,10761.085638814257,1200.0,10800.0,2.2737367544323206e-13,4,64649.708876143435,916.7897208517209,56
2025-01-16,97465.17095974754,96731.02546505831,62719.22238806375,63520.26749713354,0.0,3156.9372356857466,0.0,23994.787977085427,19494.85119771286,10761.085638814257,10695.449042954633,1223.5438492937017,10800.0,2.2737367544323206e-13,0,62719.22238806375,0.0,55
2025-01-17,97603.35040771609,79055.19290000017,56587.50495103281,67816.25023246715,0.0,29250.72254110892,4964.214666666666,10826.559811668929,8675.417586111003,10695.449042954633,10800.0,3942.1393651446024,10800.0,1.7053025658242404e-13,0,56587.50495103281,0.0,94
2025-01-18,99454.40830272817,77838.71948312421,56542.55618799003,70181.04490403218,0.0,27567.034160085554,5035.8254,10708.713461506622,8715.362555134621,10800.0,10754.105942984164,3693.1073347788238,10800.0,1.7053025658242404e-13,0,56542.55618799003,0.0,96
2025-01-19,95403.9756426439,96213.84371126276,62700.03809762964,62791.72457618464,97.93476998650598,3057.9248045035674,0.0,24494.664925205234,19923.950715126208,10754.105942984164,10661.581358861982,1200.0,10800.0,2.2737367544323206e-13,3,62058.22871920886,641.8093784207723,43
2025-01-20,97351.39766533501,95151.46860877605,61999.76845896691,63832.91523612778,31.211682518671502,2358.558287061255,0.0,24570.27787497728,19813.232420743818,10661.581358861982,10760.128756626185,1200.0,10800.0,2.8421709430404007e-13,2,61801.936263048265,197.83219591864352,30
2025-01-21,98551.9089957476,92739.81582572589,60883.046571329905,65173.486835672775,0.0,4785.111336980966,0.0,23411.593126634638,18932.793321223042,10760.128756626185,10794.12554701621,1237.6455673681157,10800.0,2.2737367544323206e-13,0,60883.046571329905,0.0,52
2025-01-22,101894.88409520085,97779.18547977149,65230.60432683576,68661.23500189345,230.1599227884016,4521.836867163952,0.0,24619.11107556649,20030.366906837215,10794.12554701621,10695.362285206927,1200.0,10800.0,2.2737367544323206e-13,6,63997.327710941165,1233.276615894593,54
2025-01-23,99682.13754566053,98053.00612663463,64360.3800648021,66407.95527619787,57.31924339628105,3849.6880887860534,0.0,24425.071846736024,19730.36016549116,10695.362285206927,10755.304541168065,1200.0,10800.0,2.2737367544323206e-13,1,64009.98752992063,350.3925348814661,44
2025-01-24,92194.25163857758,75563.3649601516,53314.06607499595,63061.61538513634,0.0,26891.559505585257,6744.230633333333,10831.24083307505,8733.079161842046,10755.304541168065,10800.0,3778.4924142181335,10800.0,1.1368683772161603e-13,0,53314.06607499595,0.0,94
2025-01-25,89817.48140654003,74921.08296572082,52107.447975809555,60754.78214185487,0.0,25496.70800051523,8973.379876480754,10586.419063464025,8574.99944140586,10800.0,10800.0,3667.040262638531,10800.0,1.1368683772161603e-13,0,52107.447975809555,0.0,98
2025-01-26,102410.43125184972,95206.97650969484,64092.812743060946,69727.68907610708,53.379928078426815,3049.589062534753,0.0,24105.240900831777,19593.46355892659,10800.0,10724.201745274611,1200.0,10800.0,2.2737367544323206e-13,2,63734.87533855969,357.93740450125665,49
2025-01-27,92561.05802926529,91416.86220486423,59194.65540803236,60484.940906343756,17.7607031990173,2937.7892232614304,0.0,22886.43442415615,18584.51752268766,10724.201745274611,10672.528812917752,1200.0,10800.0,2.2737367544323206e-13,2,59118.59556405752,76.05984397484295,47
2025-01-28,99634.09596828785,94655.61067332045,62180.94062948298,65775.85854108841,31.688522245408308,2934.1245826049444,0.0,24516.05883115917,19743.28358486491,10672.528812917752,10800.0,1200.0,10800.0,2.2737367544323206e-13,1,61959.881498299015,221.05913118396836,37
2025-01-29,92973.91607847491,90536.14591027694,58471.00760263281,60593.05474105624,0.0,4984.581905100969,0.0,21928.226079873588,17761.863124697607,10800.0,10800.0,1336.6428153907484,10800.0,2.2737367544323206e-13,0,58471.00760263281,0.0,59
2025-01-30,94001.65380333106,93125.11244759885,60448.255223751396,61740.276331071684,0.0,4921.6649090998835,85.61716666666666,23027.618886836695,18652.371298337723,10800.0,10800.0,1266.1636186692774,10800.0,2.2737367544323206e-13,0,60448.255223751396,0.0,49
