date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,emergency_slots,settlement_yuan,emergency_yuan,soc_bound_slots
2025-01-01,83478.26073087219,95172.5795249331,120992.88588830431,120992.88589275761,6187.849376166667,21.217300000000023,0.0,27613.393822543694,18309.352238110594,6000.0,10508.32973127755,1200.0,10508.32973127755,2.2737367544323206e-13,27,80206.46365100417,40786.42223730013,22
2025-01-02,102081.74061822201,98198.05591726262,77327.77089452787,81275.38682802062,0.0,414.71936230158656,0.0,24975.21869457348,20077.121406279097,10508.32973127755,10678.113882750245,1217.1781425749584,10786.912273862428,2.2737367544323206e-13,0,77327.77089452787,0.0,0
2025-01-03,101234.90896151867,93876.84589122084,58341.1488307879,62653.91145339599,0.0,41767.498920471015,4817.981269537037,8824.8780474808,7038.45371293467,10678.113882750245,10800.0,4995.681795754798,10800.0,1.1368683772161603e-13,0,58341.1488307879,0.0,101
2025-01-04,98127.11315605996,92219.67182842939,56924.701019163156,60555.754589080505,0.0,40258.45067075321,5518.926122094834,8824.698257445623,7148.005588530956,10800.0,10800.0,4777.0790773217095,10800.0,2.2737367544323206e-13,0,56924.701019163156,0.0,101
2025-01-05,97159.5765752024,96017.4922467591,77625.83041394339,79290.55148844662,479.4060813346135,722.9566522029403,0.0,25109.368923062793,20371.137547172017,10800.0,10763.834756120956,1200.0,10800.0,2.2737367544323206e-13,8,74314.80546746435,3311.024946479024,13
2025-01-06,100748.92890440093,98306.47570767361,76705.01060271145,79012.78270150987,0.0,2974.435669273431,0.0,24563.211678468688,19863.6527400685,10763.834756120956,10800.0,1231.4772039822553,10800.0,2.2737367544323206e-13,0,76705.01060271145,0.0,47
2025-01-07,99911.83263600346,101156.23777147637,79599.79495248213,80052.80376901125,0.0,4014.927720626375,0.0,24075.837372894748,19501.428272044745,10800.0,10800.0,1491.6043842192266,10800.0,2.2737367544323206e-13,0,79599.79495248213,0.0,50
2025-01-08,111016.70266979013,99474.36805190094,81108.90422072404,92052.38174360403,0.0,5410.641904356838,0.0,23882.76226777606,19345.037436898605,10800.0,10800.0,1631.7292491401738,10800.0,2.2737367544323206e-13,0,81108.90422072404,0.0,53
2025-01-09,104762.39977799455,100931.53223893947,79093.20847015243,82649.27796239231,0.0,5499.981587815617,0.0,22842.07649714316,18502.081962685967,10800.0,10800.0,1638.8584298115093,10800.0,2.2737367544323206e-13,0,79093.20847015243,0.0,74
2025-01-10,109681.3504028928,95102.54727254395,60596.15849475381,70590.52829731906,0.0,43925.69110212189,4032.9727666666668,8701.140458361695,7047.923771272968,10800.0,10800.0,4976.854516218838,10800.0,2.2737367544323206e-13,0,60596.15849475381,0.0,100
2025-01-11,102206.72769155916,94144.18074099245,58228.60717910547,63074.2289421863,0.0,42200.87072616369,5475.977510471006,8428.662566795287,6827.216679104184,10800.0,10800.0,4795.172508416379,10800.0,2.2737367544323206e-13,0,58228.60717910547,0.0,104
2025-01-12,105333.73542785847,99823.35826264287,80616.05969690689,86679.36362783464,0.0,4545.791153101965,0.0,23219.361629162628,18807.68291962173,10800.0,10800.0,1361.380552730609,10800.0,2.8421709430404007e-13,0,80616.05969690689,0.0,53
2025-01-13,106142.18698133694,98221.0385823628,78208.97578728542,85697.21746281575,0.0,5674.745538673844,0.0,22485.979352749004,18213.6432757267,10800.0,10800.0,1260.4790853012269,10800.0,2.2737367544323206e-13,0,78208.97578728542,0.0,72
2025-01-14,105458.01846142045,99630.86837425145,78163.57873087146,83688.68070295357,0.0,5835.725277717933,0.0,23762.264016843128,19247.43385364294,10800.0,10800.0,1270.6996625949675,10800.0,2.2737367544323206e-13,0,78163.57873087146,0.0,64
2025-01-15,103185.61694092059,100940.24268508243,78925.65637010825,80900.84419839503,0.0,6650.904886285927,0.0,22205.236134016664,17986.241268553502,10800.0,10800.0,1295.7566724506974,10800.0,2.2737367544323206e-13,0,78925.65637010825,0.0,73
2025-01-16,104079.14306657393,100358.78509823875,77785.2514331988,80962.50634898766,0.0,6973.853028779718,0.0,22688.319049784393,18377.53843032536,10800.0,10800.0,1529.6408541047576,10800.0,2.2737367544323206e-13,0,77785.2514331988,0.0,66
2025-01-17,103539.5056413117,94854.77492082492,58170.701413359435,63330.70332043304,0.0,44345.226407039154,6238.019674349007,8328.501961947812,6746.0865891777285,10800.0,10800.0,4819.636221817217,10800.0,2.2737367544323206e-13,0,58170.701413359435,0.0,109
2025-01-18,105721.81457077575,93708.91432472474,58071.334676790706,65538.13595755082,0.0,42854.83483493015,5985.067666666666,8560.541086638217,6934.038280176959,10800.0,10800.0,4799.627323695098,10800.0,2.2737367544323206e-13,0,58071.334676790706,0.0,109
2025-01-19,101592.41518119755,99672.60436912032,76431.31475425896,78160.26670378646,0.0,6470.1223257857855,0.0,23786.01356140995,19266.670984742064,10800.0,10800.0,1307.5812047941088,10800.0,2.2737367544323206e-13,0,76431.31475425896,0.0,59
2025-01-20,102971.54635764583,98911.12476993751,76257.33531966705,80192.76976520334,0.0,6351.318405855341,0.0,23645.946389906214,19153.216575824037,10800.0,10800.0,1443.7290563804027,10800.0,2.2737367544323206e-13,0,76257.33531966705,0.0,61
2025-01-21,101491.04217234126,95125.31063690671,72519.87906654422,78016.86305896327,0.0,7414.063443231724,27.84333333333325,22144.73251057016,17937.233333561835,10800.0,10800.0,1556.1881021339327,10800.0,2.2737367544323206e-13,0,72519.87906654422,0.0,65
2025-01-22,106109.15839797683,100515.93842061175,78499.23710104555,83597.90597078008,0.0,7122.897069280909,0.0,23654.089392969363,19159.81240830518,10800.0,10800.0,1209.9589120492444,10800.0,2.2737367544323206e-13,0,78499.23710104555,0.0,64
