date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,emergency_slots,settlement_yuan,emergency_yuan,soc_bound_slots
2025-01-01,83478.26073087219,95172.5795249331,120992.88588830431,120992.88589275761,6187.849376166667,21.217300000000023,0.0,27613.393822543694,18309.352238110594,6000.0,10508.32973127755,1200.0,10508.32973127755,2.2737367544323206e-13,27,80206.46365100417,40786.42223730013,22
2025-01-02,102081.74061822201,98198.05591726262,77327.77089452787,81275.38682802062,0.0,414.71936230158656,0.0,24975.21869457348,20077.121406279097,10508.32973127755,10678.113882750245,1217.1781425749584,10786.912273862428,2.2737367544323206e-13,0,77327.77089452787,0.0,0
2025-01-03,101234.90896151867,93876.84589122084,58341.1488307879,62653.91145339599,0.0,41767.498920471015,4817.981269537037,8824.8780474808,7038.45371293467,10678.113882750245,10800.0,4995.681795754798,10800.0,1.1368683772161603e-13,0,58341.1488307879,0.0,101
2025-01-04,98127.11315605996,92219.67182842939,56924.701019163156,60555.754589080505,0.0,40258.45067075321,5518.926122094834,8824.698257445623,7148.005588530956,10800.0,10800.0,4777.0790773217095,10800.0,2.2737367544323206e-13,0,56924.701019163156,0.0,101
2025-01-05,97159.5765752024,96017.4922467591,77625.83041394339,79290.55148844662,479.4060813346135,722.9566522029403,0.0,25109.368923062793,20371.137547172017,10800.0,10763.834756120956,1200.0,10800.0,2.2737367544323206e-13,8,74314.80546746435,3311.024946479024,13
2025-01-06,96843.53234557086,96377.46969620927,76095.92664653536,76991.6314704299,176.6000049689644,1198.1344204523189,0.0,25245.936783940342,20522.48260321443,10763.834756120956,10682.419413651232,1200.0,10800.0,2.2737367544323206e-13,5,74796.31008214841,1299.616564386945,13
2025-01-07,96780.25955382924,99549.87796761734,78210.17849929523,78230.64612645336,0.0,2091.37353646013,0.0,25188.320807596465,20296.71732643924,10682.419413651232,10800.0,1286.150915391548,10800.0,2.2737367544323206e-13,0,78210.17849929523,0.0,35
2025-01-08,107452.22248255089,97718.08761926624,78543.70671995888,87620.32952606774,0.0,3515.1405392856345,0.0,24615.50401744187,19938.558254127915,10800.0,10800.0,1415.275965463321,10800.0,2.2737367544323206e-13,0,78543.70671995888,0.0,41
2025-01-09,101263.39079637518,99455.18328609559,77011.1585204628,78806.24523644986,0.0,3934.9626762825947,0.0,23308.760490243905,18880.095997097567,10800.0,10800.0,1480.1931751399306,10800.0,2.2737367544323206e-13,0,77011.1585204628,0.0,61
2025-01-10,106569.50448925488,93191.24622012222,58770.11814480975,67825.99140867565,0.0,42133.82679621483,3869.4235747329167,8933.311223725315,7235.982091217504,10800.0,10800.0,4832.349303350887,10800.0,1.1368683772161603e-13,0,58770.11814480975,0.0,99
2025-01-11,98512.11819257328,91257.66791993343,55809.01518987251,60020.41900014028,0.0,39664.184127065506,5029.896219423652,8935.26819356639,7237.567236788781,10800.0,10800.0,4577.793887029424,10800.0,1.2789769243681803e-13,0,55809.01518987251,0.0,101
2025-01-12,99831.50217285802,97212.27040966702,79363.1746876214,83795.29156709407,185.0598085632711,2097.4889832699564,0.0,23884.44744513975,19450.49461017942,10800.0,10684.342022648649,1200.0,10800.0,2.2737367544323206e-13,2,78112.28139927197,1250.893288349427,32
2025-01-13,100787.80586949356,95260.44221405507,75700.24271194547,81103.10521313472,228.3415744530593,2901.8100623251876,0.0,22938.973787703057,18625.957028186785,10684.342022648649,10633.910622484977,1200.0,10800.0,2.2737367544323206e-13,6,74517.49066887694,1182.752043068516,57
2025-01-14,100679.09027727705,96407.56450338468,76479.19958796272,80450.30488056822,249.96314639625166,2765.0003161145423,0.0,24205.123047683832,19592.90864735077,10633.910622484977,10648.622868344017,1200.0,10800.0,2.2737367544323206e-13,2,74506.1142743518,1973.0853136109217,45
2025-01-15,98028.72191063278,97913.04307323214,76557.28424506483,77388.21529934068,164.90009315706715,3404.287247277122,0.0,23595.222269147944,18991.909283369176,10648.622868344017,10782.201484611423,1200.0,10800.0,2.2737367544323206e-13,4,75383.25533910298,1174.0289059618576,59
2025-01-16,97915.45943069563,96589.3017245121,73697.33050658437,75315.5466127696,0.0,3022.03747987494,0.0,23694.395482783682,19201.282688146515,10782.201484611423,10772.39887673172,1242.8141468706783,10800.0,2.2737367544323206e-13,0,73697.33050658437,0.0,52
2025-01-17,96715.52167524818,90159.2177943475,54202.29915607425,57808.06410301606,0.0,39947.554413862286,5800.651817449985,8931.879396984808,7209.981300616248,10772.39887673172,10800.0,4487.462787850885,10800.0,2.2737367544323206e-13,0,54202.29915607425,0.0,104
2025-01-18,99709.38793496446,88967.69076376766,54437.578475383154,60913.641582670476,0.0,38322.282190107464,5702.4529248810995,8949.719116381237,7249.272484268806,10800.0,10800.0,4616.640370370372,10800.0,1.1368683772161603e-13,0,54437.578475383154,0.0,105
2025-01-19,95618.63820490873,95577.0554466359,75172.23542108852,75935.71039847676,374.9523049271166,2699.4833813393006,0.0,24641.164938437243,20071.780034880187,10800.0,10675.07062805997,1200.0,10800.0,2.2737367544323206e-13,5,72753.52201129653,2418.713409791978,47
2025-01-20,95715.64293784101,95029.69303497238,73733.78531891372,74616.82748056995,354.61565907567075,2566.3406139217545,0.0,24692.33289614997,19941.441366023668,10675.07062805997,10741.013161235318,1200.0,10800.0,2.2737367544323206e-13,6,71481.51310763162,2252.2722112821116,38
2025-01-21,96848.22098224047,91912.22696420152,69222.22964056078,73389.87549598646,56.26917340316736,4047.762847897995,27.84333333333325,23093.129431986657,18676.144158946638,10741.013161235318,10773.558362304828,1200.0,10800.0,2.2737367544323206e-13,5,68968.47448458077,253.7551559800133,52
