date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,emergency_slots,settlement_yuan,emergency_yuan,soc_bound_slots
2025-01-01,64816.03163252717,64816.03163252717,261206.75266537163,261206.75266537163,34593.63373713949,21.217300000000023,0.0,17346.217299999997,9992.939246999993,6000.0,10508.32974,1200.0,10508.32974,1.1368683772161603e-13,84,41978.55472847065,219228.197936901,78
2025-01-02,59692.590313202614,59692.590313202614,266289.55136336846,266289.55136336846,35599.142641878585,102.0162499999999,0.0,12209.489133760768,9905.011695346227,10508.32974,10491.30141,1200.0,10508.32974,0.0,85,39330.458202314236,226959.09316105425,79
2025-01-03,59759.22737465595,59759.22737465595,32311.14493635698,32311.14493635698,272.67564927009005,10829.965474201772,0.0,17995.61816872427,14298.621985666667,10491.30141,10800.0,1200.0,10800.0,1.1368683772161603e-13,3,30992.643085288648,1318.5018510683317,49
2025-01-04,59416.22996536901,59416.22996536901,31143.532300480223,31143.532300480223,0.0,11347.014510699593,0.0,17387.437305277672,14083.824217274914,10800.0,10800.0,1550.0569776575046,10800.0,2.2737367544323206e-13,0,31143.532300480223,0.0,51
2025-01-05,59482.697940643804,59482.697940643804,254014.75032305234,254014.75032305234,33882.41840118953,39.361333333333164,0.0,13111.242799999998,10821.198091499995,10800.0,10576.565085,1200.0,10800.0,1.1368683772161603e-13,81,39524.29685763274,214490.45346541962,76
2025-01-06,59818.99144470073,59818.99144470073,254858.07804578228,254858.07804578228,33501.171325711926,17.643683333333115,0.0,13771.616918838552,11101.578931759232,10576.565085,10635.93261,1200.0,10635.93261,1.1368683772161603e-13,80,39700.36806881912,215157.70997696317,74
2025-01-07,59598.527005718264,59598.527005718264,262640.890311586,262640.890311586,35369.840630045255,41.25373333333346,0.0,12376.598641737863,10016.38568930767,10635.93261,10645.553955000001,1200.0,10706.017589814815,1.1368683772161603e-13,84,39516.49428220831,223124.3960293777,78
2025-01-08,59587.83676005306,59587.83676005306,247727.9716088199,247727.9716088199,32654.97519854526,124.77168333333339,0.0,13435.235016307033,10843.1960577087,10645.553955000001,10689.269849999997,1200.0,10689.269849999997,1.1368683772161603e-13,79,39006.533140594765,208721.43846822513,73
2025-01-09,59571.54044924363,59571.54044924363,255663.82814603747,255663.82814603747,34122.082127711925,98.72001666666654,0.0,13087.098584853802,10583.752141231576,10689.269849999997,10707.933974999998,1200.0,10707.933974999998,1.1368683772161603e-13,82,38654.17103968824,217009.65710634924,76
2025-01-10,59518.525899483386,59518.525899483386,30329.29392482465,30329.29392482465,0.0,10557.039127572018,0.0,17831.37175128788,14360.55169604318,10707.933974999998,10800.0,1409.7994673594305,10800.0,1.1368683772161603e-13,0,30329.29392482465,0.0,45
