date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh
2025-02-01,48890.519242057795,48890.519242057795,21900.404188374032,21900.404188374032,0.0,6994.224305513759,4303.091816295964,16921.1957206039,13706.168533689164,10800.0,10800.0,2360.6261485890623,10800.0,1.1368683772161603e-13
2025-02-02,95447.60482752112,95447.60482752112,67235.29943587845,67235.29943587845,0.0,13075.51518330296,143.10248333333334,20382.68005728856,16509.970846403736,10800.0,10800.0,1890.3158152557307,10800.0,1.1368683772161603e-13
2025-02-03,93985.73896119464,93985.73896119464,67219.41828616109,67219.41828616109,0.0,9847.782981568685,0.0,20637.049892768217,16716.010413142256,10800.0,10800.0,1813.4774210758408,10800.0,1.1368683772161603e-13
2025-02-04,94738.82596644456,94738.82596644456,67903.21239120171,67903.21239120171,0.0,9411.703183979029,0.3517833333332874,21746.87920595894,17614.97215682674,10800.0,10800.0,2044.759881393298,10800.0,1.7053025658242404e-13
2025-02-05,92556.55704062636,92556.55704062636,65764.59881242356,65764.59881242356,0.0,7557.791878424449,2.052500000000009,22359.398309834633,18111.11263096605,10800.0,10800.0,1657.9330782804213,10800.0,2.2737367544323206e-13
2025-02-06,92763.85639776244,92763.85639776244,65902.45966996063,65902.45966996063,0.0,8403.835779952973,1.400816666666742,21513.48728671656,17425.924702240416,10800.0,10800.0,2072.8174434920647,10800.0,1.2789769243681803e-13
2025-02-07,45331.46739558289,45331.46739558289,19660.420069448046,19660.420069448046,0.0,4670.321640505584,5382.452896002353,18279.016802148883,14806.003609740594,10800.0,10800.0,1606.5266402116401,10800.0,1.1368683772161603e-13
2025-02-08,41292.839606538466,41292.839606538466,17656.660869796215,17656.660869796215,0.0,2622.4089721928285,3358.100089494873,19658.7780430742,15923.610214890105,10800.0,10800.0,1476.3881823280442,10800.0,1.1368683772161603e-13
2025-02-09,86905.24157435392,86905.24157435392,60550.196229432426,60550.196229432426,0.0,2952.5553072310445,0.0,23143.527897137916,18746.25759668171,10800.0,10800.0,1594.3568723280446,10800.0,2.2737367544323206e-13
2025-02-10,87848.99033196275,87848.99033196275,60148.37916523512,60148.37916523512,0.0,9235.377297766012,670.6342500000001,19033.37474138636,15417.033540522947,10800.0,10800.0,1706.7420552380936,10800.0,2.2737367544323206e-13
2025-02-11,85932.25908107235,85932.25908107235,59167.05511950496,59167.05511950496,0.0,6586.831499706049,243.45769999999993,20428.277621226116,16546.90487319315,10800.0,10800.0,1356.5238276984128,10800.0,2.2737367544323206e-13
2025-02-12,85483.82033392243,85483.82033392243,58510.372477760626,58510.372477760626,0.0,6085.2747324950105,243.87919604701722,20462.790905510894,16574.86063346382,10800.0,10800.0,1521.0174924338605,10800.0,2.2737367544323206e-13
2025-02-13,85106.01864010294,85106.01864010294,57565.72931464472,57565.72931464472,0.0,9606.260002742574,558.6377833333336,19008.641249265133,15396.99941190476,10800.0,10800.0,1498.3121343915384,10800.0,1.1368683772161603e-13
2025-02-14,39440.31727330654,39440.31727330654,16805.276642765522,16805.276642765522,0.0,1899.444897295704,3873.234526010432,20346.505438598622,16480.669405264885,10800.0,10800.0,1559.0561534391536,10800.0,1.1368683772161603e-13
2025-02-15,39009.20168485139,39009.20168485139,17068.811663819513,17068.811663819513,0.0,1383.8644458847803,4476.898145260388,20359.726282664353,16491.37828895813,10800.0,10800.0,1519.475883597886,10800.0,1.1368683772161603e-13
2025-02-16,82522.6152439506,82522.6152439506,56126.925129598254,56126.925129598254,0.0,2886.835276137562,0.0,22412.636146384473,18154.23527857143,10800.0,10800.0,1360.9235035714278,10800.0,2.2737367544323206e-13
2025-02-17,81912.4733828699,81912.4733828699,55370.040290591576,55370.040290591576,0.0,6156.950313851677,794.4812,19879.88790711345,16102.7092047619,10800.0,10800.0,1384.1086984127026,10800.0,1.1368683772161603e-13
2025-02-18,81478.45762064267,81478.45762064267,54533.74802588086,54533.74802588086,2.443333333333385,5199.225811992945,275.2412499999997,20605.50583499862,16690.459726348883,10800.0,10800.0,1554.487188888891,10800.0,1.4210854715202004e-13
2025-02-19,80866.11285970351,80866.11285970351,54020.61358836126,54020.61358836126,36.9979166666667,3644.374915376662,135.93235000000004,22334.084882422096,18090.608754761903,10800.0,10800.0,1464.5770466931244,10800.0,1.2634338020234281e-13
2025-02-20,80470.20139767797,80470.20139767797,53844.687770314995,53844.687770314995,30.147380952380786,5056.216522633747,391.814483333333,21364.126522789218,17304.942483459272,10800.0,10800.0,1588.372984470901,10800.0,2.2737367544323206e-13
2025-02-21,38423.37099865859,38423.37099865859,16510.705381912565,16510.705381912565,0.0,2217.24543128646,6826.212422134036,20103.42690476191,16283.775792857143,10800.0,10800.0,1755.1744285714283,10800.0,1.1368683772161603e-13
2025-02-22,38231.72916736554,38231.72916736554,16618.06291581135,16618.06291581135,0.0,1758.355434126982,4782.083268058581,20244.8820097192,16398.354427872553,10800.0,10800.0,1604.7993227513225,10800.0,1.1368683772161603e-13
2025-02-23,79578.28128413696,79578.28128413696,52895.76649866639,52895.76649866639,0.0,3417.1925242519374,406.5472626969089,22224.67270449885,18001.98489064407,10800.0,10800.0,1497.685233994712,10800.0,1.2789769243681803e-13
2025-02-24,78723.3108121496,78723.3108121496,52070.2684237321,52070.2684237321,32.06959761904761,5298.339698089367,1224.353383333333,21208.703745680512,17179.050034001222,10800.0,10800.0,1544.1534112962984,10800.0,2.2737367544323206e-13
2025-02-25,78732.18148490973,78732.18148490973,51184.83772356037,51184.83772356037,19.899464285714316,7343.598221672952,1723.7772774452064,20333.590614441924,16470.208397697956,10800.0,10800.0,1581.761382513227,10800.0,1.1368683772161603e-13
2025-02-26,78251.0425326611,78251.0425326611,51476.64775498168,51476.64775498168,0.0,4627.372088594942,790.2927499999998,21150.156109120166,17131.62644838733,10800.0,10800.0,1588.9596012433854,10800.0,2.2737367544323206e-13
2025-02-27,76964.1865686402,76964.1865686402,49081.03590323411,49081.03590323411,0.6731727619081269,4989.852875191063,756.0413976190472,22433.58562416847,18171.20435557646,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13
2025-02-28,37079.88258222578,37079.88258222578,15251.098371009295,15251.098371009295,0.0,2044.5366037331019,7838.414492312841,20549.147032525485,16644.80909634565,10800.0,10800.0,1581.1971506613781,10800.0,1.1368683772161603e-13
2025-03-01,37140.77060659679,37140.77060659679,15549.141041592859,15549.141041592859,0.0,2211.0778425338017,7559.917207115378,19531.629597969863,15820.619974355588,10800.0,10800.0,1610.0663650793658,10800.0,1.1368683772161603e-13
2025-03-02,76127.53853773902,76127.53853773902,62656.45450039517,62656.45450039517,2083.097638047615,1881.281863492061,0.0,20900.248661199643,16929.20141557171,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13
