date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh
2025-02-01,50373.38179333156,50040.52301278533,23198.970359210103,23458.158245161292,0.0,8252.673946957197,4141.651170164613,17200.115591211517,13932.093628881334,10800.0,10800.0,2351.949530039257,10800.0,1.1368683772161603e-13
2025-02-02,96793.29059968478,93185.92019711893,67258.37862230629,69966.30217236039,0.0,11026.212391471128,59.174066666666704,19706.60941569021,15962.353626709075,10800.0,10800.0,1890.3160956790134,10800.0,1.7053025658242404e-13
2025-02-03,98756.19593284989,93663.08107362138,69247.18711085127,73405.42406984276,0.0,9652.42502762003,0.0,19967.050242112477,16173.310696111112,10800.0,10800.0,1813.477706790127,10800.0,2.2737367544323206e-13
2025-02-04,101885.28613208531,96814.06782992036,72371.21025381505,76435.54469900814,0.0,11751.74004757887,0.3517833333332874,20353.221310569257,16486.109261561098,10800.0,10800.0,2044.760132716048,10800.0,1.1368683772161603e-13
2025-02-05,94476.67218483411,91846.9729975782,66972.41172227253,69540.14870712711,0.0,7014.401970508142,2.052500000000009,21484.692335456435,17402.60079171971,10800.0,10800.0,1657.9925892592587,10800.0,1.1368683772161603e-13
2025-02-06,99950.6278801969,91478.62144898708,68606.9620670696,75989.13349657852,0.0,7136.678345644717,1.400816666666742,21418.342473731813,17348.857403722774,10800.0,10800.0,2072.869672222223,10800.0,2.2737367544323206e-13
2025-02-07,48641.92139452639,45429.59839475076,20646.211376458938,22294.776420431393,0.0,4581.492237347807,5588.333043135375,18179.439197899555,14725.34575029864,10800.0,10800.0,1608.5840432098764,10800.0,1.1368683772161603e-13
2025-02-08,40990.23140773662,40528.508556264394,18059.521129808418,18733.716048923696,0.0,2351.938518415635,2694.2791667530364,20553.306075942437,16648.17792151338,10800.0,10800.0,1408.1484999999984,10800.0,1.1368683772161603e-13
2025-02-09,91023.49574855348,88299.75750615139,63302.729526255076,65660.1752003757,0.0,4666.51623855947,0.0,21462.238425922475,17384.413124997212,10800.0,10800.0,1607.693079074073,10800.0,2.2737367544323206e-13
2025-02-10,87614.2182422359,82025.33209748339,57794.48346050642,62331.358325356116,0.0,3616.951528307124,84.29317105623909,21039.209551508917,17041.759736722222,10800.0,10800.0,1671.4388192901256,10800.0,2.2737367544323206e-13
2025-02-11,87456.7013421357,82285.30521012741,58539.632783461624,63176.83919375991,38.293655555555574,2850.1236068290627,0.0,22383.56908168724,18130.69095616667,10800.0,10800.0,1356.5454800000025,10800.0,2.2737367544323206e-13
2025-02-12,87905.54508688323,82445.97341853067,58443.63138066152,63227.13213640293,10.44162499999993,2931.4442787380003,0.0,22411.76121820707,18153.526586747732,10800.0,10800.0,1521.042114444446,10800.0,2.2737367544323206e-13
2025-02-13,83011.41580843061,79693.47661934723,54690.643538436954,57531.47535416859,23.10495833333323,4197.1325873513615,118.10408333333339,21430.873106995878,17359.00721666666,10800.0,10800.0,1480.3883541358075,10800.0,2.2737367544323206e-13
2025-02-14,40597.9622877082,40265.09309326375,18152.152200872493,18842.599386651105,0.0,2521.4579698729494,4130.065733333333,20061.934596793715,16250.167023402912,10800.0,10800.0,1687.9250370370405,10800.0,1.1368683772161603e-13
2025-02-15,40201.0253623584,38976.31525124728,17801.411953384293,18650.261946327068,0.0,1735.4968919753123,3969.378557987048,21007.098427815417,17015.749726530492,10800.0,10800.0,1449.3253471883443,10800.0,1.1368683772161603e-13
2025-02-16,88417.0490158977,81636.43689068747,58695.124905941826,64723.97648669599,7.630861111110903,2069.1376922153677,0.0,22092.37347149064,17894.822511907427,10800.0,10800.0,1389.3000210802466,10800.0,2.2737367544323206e-13
2025-02-17,88327.54431505161,77819.31559803635,56374.78970992142,64351.84732659024,10.472672222222172,2545.311496056249,126.46173333333331,20916.588811591206,16942.436937388884,10800.0,10800.0,1384.1625740740785,10800.0,1.1368683772161603e-13
2025-02-18,79232.10735386358,78076.00599367189,52974.63621972766,54018.83004251862,4.111636111111238,2039.4914700274392,129.62283333333312,20103.239700467864,16283.624157378974,10800.0,10800.0,1580.2155155555583,10800.0,1.1368683772161603e-13
2025-02-19,79323.52695797697,79240.6033043997,53757.9323564487,54060.09827841291,68.92595000000006,2254.7389287379992,12.308052613781229,21911.34152481358,17748.186635099002,10800.0,10800.0,1463.2973079629664,10800.0,1.5154544286133387e-13
2025-02-20,82389.39617215376,78809.03691033865,54527.52625372606,57579.944085995565,48.1484999999999,3605.3124090487736,166.5570472222251,21537.801161759526,17445.61894102522,10800.0,10800.0,1605.9922559259244,10800.0,1.1368683772161603e-13
2025-02-21,38841.595517127615,38430.83473304428,17013.69736463364,17428.91107573697,0.0,2035.6764102398597,6998.6762844650175,20190.631605295122,16354.411600289051,10800.0,10800.0,1730.755629629634,10800.0,1.1368683772161603e-13
2025-02-22,39231.925926244,38650.01191791067,17664.294469448454,18236.4573267304,0.0,2462.5539467078197,4442.073905582455,20529.585169931946,16628.96398764488,10800.0,10800.0,1523.0016800242101,10800.0,1.1368683772161603e-13
2025-02-23,81936.33516458221,78484.16295859107,54121.79110338889,57431.662520368554,21.4039972222223,2618.900857853231,88.78514722222286,22452.77509160275,18186.74782419823,10800.0,10800.0,1466.9971230555566,10800.0,1.1368683772161603e-13
2025-02-24,78155.25396492623,75621.64269221431,51992.480098001055,54207.408709091265,54.58081388888888,3047.0080659048426,481.06506666666644,20763.772404552903,16818.65564768786,10800.0,10800.0,1622.7209072222247,10800.0,1.1368683772161603e-13
2025-02-25,81191.85136534329,74023.85952262793,50658.80925110816,55955.538834762905,22.404361111111143,3808.9471073805166,418.08652222222713,21041.615898962944,17043.708878159985,10800.0,10800.0,1565.6510122296465,10800.0,2.2737367544323206e-13
2025-02-26,74636.2352449463,76418.13713600003,51039.200409896104,51039.200409896104,29.83897222222231,3367.4019085390964,197.0680083333325,21413.990305349966,17345.332147333473,10800.0,10800.0,1402.5619898765447,10800.0,1.1368683772161603e-13
2025-02-27,75288.14972729463,74632.58032411984,48656.31559641797,49298.747553323454,12.596244444444551,3257.7961723251024,236.4890027777798,22075.301018217968,17880.99382475655,10800.0,10800.0,1398.5637481481472,10800.0,1.1368683772161603e-13
2025-02-28,37862.30749652837,37348.06628565682,15845.82259721298,16248.087739118459,0.0,2444.4016729730242,7599.126022325102,21115.500212414256,17103.555172055556,10800.0,10800.0,1350.635092592594,10800.0,1.1368683772161603e-13
2025-03-01,40647.653058852055,39642.20690429286,17039.90919654863,17684.316157899364,0.0,2890.387217622401,9766.840602389366,17506.38500498823,14180.171854040465,10800.0,10800.0,1532.5009308601634,10800.0,1.1368683772161603e-13
2025-03-02,84407.22471458111,81321.49423011464,57017.570062129096,60814.605758511476,0.0,4808.9382700323395,0.0,21864.467860082303,17710.218966666664,10800.0,10800.0,1512.883390925927,10800.0,2.2737367544323206e-13
2025-03-03,86164.09810062476,79888.58547423324,56075.817022107156,61557.97675122878,0.0,3377.2155306687687,288.7614611111121,22134.009732210707,17928.54788309068,10800.0,10800.0,1479.8242189506211,10800.0,1.1368683772161603e-13
2025-03-04,77564.48050205114,76312.88376877262,51195.976539077004,52572.57546108505,0.0,2610.5367021120887,320.01248333333126,22015.14026312567,17832.263613131803,10800.0,10800.0,1573.6318466666662,10800.0,1.1368683772161603e-13
2025-03-05,81591.2234566414,73933.46163703472,50206.23696731918,55630.712382849975,0.0,3730.4735018518495,23.944583333333412,21308.27123780465,17259.69970262177,10800.0,10800.0,1417.2483522222237,10800.0,1.1368683772161603e-13
2025-03-06,76169.05321775556,73847.64202689964,49020.08719142752,50889.15558243249,0.0,3625.9057179960073,423.3490611111114,20303.85849715364,16446.125382694445,10800.0,10800.0,1692.9013505555542,10800.0,1.4210854715202004e-13
2025-03-07,38115.292273936764,37028.84743227009,15796.848171501304,16557.230306563528,0.0,2598.7172177983534,9886.93509786431,19057.418859337333,15436.50927606324,10800.0,10800.0,1682.1805308642001,10800.0,1.1368683772161603e-13
2025-03-08,35294.55648116669,35165.44572005558,15039.774569102163,15267.821066166052,0.0,2504.9250424211286,9630.826770816217,20876.60205342932,16910.04766327775,10800.0,10800.0,1228.6037812345955,10800.0,1.1368683772161603e-13
2025-03-09,78011.71063138999,70869.20005364352,46793.89058528586,51280.175543475765,0.0,3128.5803245198895,121.45488888888842,22555.99889597234,18270.359105737596,10800.0,10800.0,1504.9300653703704,10800.0,2.2737367544323206e-13
2025-03-10,75086.20159418503,75519.83287772934,49949.50896710569,50528.94575584942,0.0,2978.7823203060007,115.86594211182154,23069.01665953427,18685.90349422276,10800.0,10800.0,1396.791410400637,10800.0,2.2737367544323206e-13
2025-03-11,66097.8091843578,71424.39942796112,47007.47185176537,47007.47185176537,0.0,3046.9643075981444,417.1478601478552,21165.097159027056,17143.72869881192,10800.0,10800.0,1538.2602861728385,10800.0,2.2737367544323206e-13
2025-03-12,76077.39121611124,69333.0036010436,46206.155082470694,50640.87977223263,0.0,2746.7176372428075,154.7306222222199,21031.687674975026,17035.66701672978,10800.0,10800.0,1484.0806887037047,10800.0,1.1368683772161603e-13
2025-03-13,75961.8993320958,75275.4292097353,49261.58087667683,50186.08737961073,0.0,3625.6912127777473,111.64545277777631,21013.02382901643,17020.549301503313,10800.0,10800.0,1226.0497774074074,10800.0,1.1368683772161603e-13
2025-03-14,34934.079481912806,34937.80571375381,14911.770795668663,15222.90306563394,0.0,2908.0972243307283,12089.835441250369,20581.300341259914,16670.85327642053,10800.0,10800.0,1415.634240740744,10800.0,1.1368683772161603e-13
2025-03-15,35529.14954532576,35437.466989770204,15490.687126948687,15863.063942076187,0.0,1765.4075476337443,8825.947083289695,20642.037941298782,16720.05073245202,10800.0,10800.0,1327.4862962962939,10800.0,1.1368683772161603e-13
2025-03-16,73251.09601365877,71992.07311150224,46861.633289133264,48759.25293056503,0.0,4680.605842812243,9.136919444444175,20796.228504801104,16844.94508888889,10800.0,10800.0,1715.8942318827144,10800.0,1.1368683772161603e-13
2025-03-17,69273.60494505866,64955.99116730112,41727.751577475916,44004.310517437974,0.0,3144.2427358645946,30.13189772597788,20649.92158093278,16726.436480555556,10800.0,10800.0,1614.6095427777761,10800.0,1.1368683772161603e-13
2025-03-18,77583.24511693399,69223.65145210375,46232.47508146632,51799.60659325198,0.0,3773.5192102453134,421.7850833333373,20538.88837820234,16636.4995863439,10800.0,10800.0,1571.840112160495,10800.0,1.6342482922482304e-13
2025-03-19,64544.93323460765,67670.46021525322,43248.33765396204,43248.33765396204,0.0,3659.998617511143,643.7065967421166,20533.076584210336,16631.792033210375,10800.0,10800.0,1815.2404450000024,10800.0,1.1368683772161603e-13
2025-03-20,73556.81138758396,68935.9021885091,45232.085045930275,48512.18713437629,0.0,2677.3606778039866,0.0,21313.57733704451,17263.99764300605,10800.0,10800.0,1220.9380957407407,10800.0,1.3855583347321954e-13
2025-03-21,34925.83898209315,34044.757469505115,13911.630789661933,14462.23053507712,0.0,2325.6543130544223,15696.520733333331,20995.357402372065,17006.23949592137,10800.0,10800.0,1465.379725920875,10800.0,1.1368683772161603e-13
2025-03-22,36565.52822021386,35651.49972756635,15317.388935748686,15882.996934373306,0.0,3621.3412877022834,12411.803715936181,19669.23679260291,15932.081802008359,10800.0,10800.0,1918.7950648148158,10800.0,1.1368683772161603e-13
2025-03-23,74843.15852462585,67525.47146752631,44240.52631436018,49006.54202874325,0.0,3577.2081643723204,1322.217680480348,20296.450031615666,16440.12452560869,10800.0,10800.0,1308.5771077804675,10800.0,1.1368683772161603e-13
2025-03-24,70313.7724109641,66065.46622311173,43123.29148262138,45883.48984240471,0.0,3533.706515818953,556.4552833333335,20930.56495066373,16953.75761003763,10800.0,10800.0,1650.2170946804172,10800.0,1.1368683772161603e-13
2025-03-25,77594.8173482611,67218.23925020089,45143.77902179084,51773.84303352019,0.0,1985.7496234780488,212.24913055555214,21421.661997371717,17351.54621787109,10800.0,10800.0,1422.3204582716035,10800.0,1.1368683772161603e-13
2025-03-26,67056.55938296135,63061.23756893622,40938.86784894256,43771.27443743475,0.0,2641.0636271662415,719.4104333333337,21622.15074615786,17513.942104387872,10800.0,10800.0,1426.9339907407414,10800.0,1.1368683772161603e-13
2025-03-27,71213.8493992601,65742.01523284473,42270.442186286185,45766.574568123266,0.0,2719.4671198587107,256.3781999999999,21311.47638413697,17262.295871150942,10800.0,10800.0,1654.2435159388542,10800.0,1.2634338020234281e-13
2025-03-28,35342.485853448474,34946.30016634459,14359.85972484195,14662.423803347965,0.0,3143.577238033284,17269.408817186057,19533.85970767677,15822.426363218185,10800.0,10800.0,1809.5440000000006,10800.0,1.1368683772161603e-13
2025-03-29,33788.75271081349,33959.83843003759,13907.651345555023,14140.344677192772,0.0,2337.733643417959,20074.177230942587,20214.307222861673,16373.588850517961,10800.0,10800.0,1488.606935185187,10800.0,1.1368683772161603e-13
2025-03-30,70161.1229467621,61268.07822208427,39536.98625371409,44249.579795984326,0.0,1839.2819713079218,33.55241666666666,21313.811232156226,17264.187098046543,10800.0,10800.0,1627.9500385907113,10800.0,1.5631940186722204e-13
2025-03-31,60934.076241898576,63287.29828394624,40140.57479959502,40796.56488902691,0.0,2087.6831300754525,159.97646111111288,21517.10110224393,17428.85189281759,10800.0,10800.0,1504.4271971604967,10800.0,2.2737367544323206e-13
2025-04-01,74566.30187090041,67395.61665342771,44573.86536147995,49079.26755988082,0.0,2948.535162458279,551.0634983991273,19406.13934686127,15718.972870957627,10800.0,10800.0,1462.0795210229494,10800.0,1.1368683772161603e-13
2025-04-02,70702.92725765413,67800.50766634654,42697.84250164094,44233.982573805115,0.0,2744.063370257375,939.1482538328571,19378.740222401706,15696.779580145385,10800.0,10800.0,1311.0926512037079,10800.0,1.1368683772161603e-13
2025-04-03,72012.07000789707,64905.06815534737,42752.6837472738,46990.02904305766,0.0,3728.2037713991804,1474.6575786694088,20203.560729537436,16364.884190925331,10800.0,10800.0,1382.6950553703693,10800.0,1.1368683772161603e-13
2025-04-04,33341.39892005238,33062.81397982225,13120.98510072925,13365.93758865201,0.0,2547.774046316774,20168.22475,20610.59438687094,16694.581453365463,10800.0,10800.0,1605.991887159184,10800.0,1.1368683772161603e-13
2025-04-05,33285.41108828134,33121.514881967014,13972.266904032127,14295.811565060181,0.0,2309.198606442873,14871.492659709482,20508.99280253332,16612.28417005199,10800.0,10800.0,1606.4160474074063,10800.0,1.1368683772161603e-13
2025-04-06,68893.66378895698,62409.88961902709,40547.90132822791,44178.19807334472,0.0,3092.5549161179674,1083.0209516117995,20127.565708582442,16303.328223951785,10800.0,10800.0,1384.56375506173,10800.0,1.1368683772161603e-13
2025-04-07,60405.70475448319,59808.66275973671,37736.989274418236,38714.68083982407,0.0,2062.1534718940843,749.6552003086496,19758.604232634956,16004.469428434315,10800.0,10800.0,1450.5046157472711,10800.0,1.1368683772161603e-13
2025-04-08,70348.41028231375,62328.039185550384,40440.31817355197,44958.57341301075,0.0,2800.53490393711,1286.6638830548927,20461.298852061704,16573.65207016998,10800.0,10800.0,1381.40437166667,10800.0,1.1368683772161603e-13
2025-04-09,68768.0722926532,67046.773432515,42172.58771318064,44137.64126241738,0.0,3388.671231151922,699.2123666666656,20129.36220015656,16304.783382126816,10800.0,10800.0,1491.4027233188294,10800.0,1.1368683772161603e-13
