date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,1,00:00-00:10,0:10-0:20,0.4248,0.4248,2532.1822,0.0,588.3880857680329,588.3880857680329,0.0,0.0,10800.0,10800.0,0.0,166.35771910136617,0.0,249.94725883426037,0.0,249.94725883426037
2025-02-01,2,00:10-00:20,0:20-0:30,0.4245,0.4245,2492.4439,0.0,596.2974851186898,596.2974851186898,0.0,0.0,10800.0,10800.0,0.0,180.8901684520231,0.0,253.12828243288382,0.0,253.12828243288382
2025-02-01,3,00:20-00:30,0:30-0:40,0.4269,0.4269,2464.3,0.0,605.3550480268541,605.3550480268541,0.0,0.0,10800.0,10800.0,0.0,194.6383813601874,0.0,258.426070002664,0.0,258.426070002664
2025-02-01,4,00:30-00:40,0:40-0:50,0.4272,0.4272,2581.7688,0.0,604.0200554166477,604.0200554166477,0.0,0.0,10800.0,10800.0,0.0,173.7252554166477,0.0,258.0373676739919,0.0,258.0373676739919
2025-02-01,5,00:40-00:50,0:50-1:00,0.4271,0.4271,2546.4635,0.0,615.176872919868,615.176872919868,0.0,0.0,10800.0,10800.0,0.0,190.76628958653464,0.0,262.7420424240756,0.0,262.7420424240756
2025-02-01,6,00:50-01:00,1:00-1:10,0.4285,0.4285,2436.31,0.0,622.1505999596666,622.1505999596666,0.0,0.0,10800.0,10800.0,0.0,216.09893329299996,0.0,266.59153208271715,0.0,266.59153208271715
2025-02-01,7,01:00-01:10,1:10-1:20,0.4311,0.4311,2620.5011,0.0,648.9087522783888,648.9087522783888,0.0,0.0,10800.0,10800.0,0.0,212.15856894505544,0.0,279.74456310721337,0.0,279.74456310721337
2025-02-01,8,01:10-01:20,1:20-1:30,0.4302,0.4302,2710.7861,0.0,643.4855262022401,643.4855262022401,0.0,0.0,10800.0,10800.0,0.0,191.68784286890678,0.0,276.8274733722037,0.0,276.8274733722037
2025-02-01,9,01:20-01:30,1:30-1:40,0.4279,0.4279,2676.48,0.0,635.6228313629456,635.6228313629456,0.0,0.0,10800.0,10800.0,0.0,189.5428313629456,0.0,271.9830095402044,0.0,271.9830095402044
2025-02-01,10,01:30-01:40,1:40-1:50,0.4312,0.4312,2830.598,0.0,643.2237723081003,643.2237723081003,0.0,0.0,10800.0,10800.0,0.0,171.45743897476694,0.0,277.35809061925283,0.0,277.35809061925283
2025-02-01,11,01:40-01:50,1:50-2:00,0.4333,0.4333,2688.1558,0.0,639.4886047986054,639.4886047986054,0.0,0.0,10800.0,10800.0,0.0,191.46263813193872,0.0,277.0904124592357,0.0,277.0904124592357
2025-02-01,12,01:50-02:00,2:00-2:10,0.4311,0.4311,2384.42,0.0,662.2951281871738,662.2951281871738,0.0,0.0,10800.0,10800.0,0.0,264.89179485384045,0.0,285.5154297614906,0.0,285.5154297614906
2025-02-01,13,02:00-02:10,2:10-2:20,0.4293,0.4293,2604.5438,0.0,654.7545903141172,654.7545903141172,0.0,0.0,10800.0,10800.0,0.0,220.6639569807839,0.0,281.0861456218505,0.0,281.0861456218505
2025-02-01,14,02:10-02:20,2:20-2:30,0.4324,0.4324,2943.3655,0.0,669.0685880550072,669.0685880550072,0.0,0.0,10800.0,10800.0,0.0,178.5076713883406,0.0,289.3052574749851,0.0,289.3052574749851
2025-02-01,15,02:20-02:30,2:30-2:40,0.4367,0.4367,3019.32,0.0,674.48974363286,674.48974363286,0.0,0.0,10800.0,10800.0,0.0,171.26974363286,0.0,294.54967104446996,0.0,294.54967104446996
2025-02-01,16,02:30-02:40,2:40-2:50,0.4348,0.4348,2844.4369,0.0,677.7225683641936,677.7225683641936,0.0,0.0,10800.0,10800.0,0.0,203.649751697527,0.0,294.6737727247514,0.0,294.6737727247514
2025-02-01,17,02:40-02:50,2:50-3:00,0.4335,0.4335,2768.3064,0.0,691.396499017106,691.396499017106,0.0,0.0,10800.0,10800.0,0.0,230.01209901710598,0.0,299.72038232391543,0.0,299.72038232391543
2025-02-01,18,02:50-03:00,3:00-3:10,0.4357,0.4357,2861.65,0.0,687.4677432978963,687.4677432978963,0.0,0.0,10800.0,10800.0,0.0,210.5260766312296,0.0,299.5296957548934,0.0,299.5296957548934
2025-02-01,19,03:00-03:10,3:10-3:20,0.4374,0.4374,2900.3973,0.0,687.2630704051335,687.2630704051335,0.0,0.0,10800.0,10800.0,0.0,203.8635204051335,0.0,300.6088669952054,0.0,300.6088669952054
2025-02-01,20,03:10-03:20,3:20-3:30,0.4371,0.4371,2919.6115,0.0,698.3804919791849,698.3804919791849,0.0,0.0,10800.0,10800.0,0.0,211.77857531251823,0.0,305.2621130441017,0.0,305.2621130441017
2025-02-01,21,03:20-03:30,3:30-3:40,0.4356,0.4356,2993.09,0.0,708.3455985814522,708.3455985814522,0.0,0.0,10800.0,10800.0,0.0,209.49726524811888,0.0,308.5553427420806,0.0,308.5553427420806
2025-02-01,22,03:30-03:40,3:40-3:50,0.4353,0.4353,3109.8584,0.0,678.6320872160645,678.6320872160645,0.0,0.0,10800.0,10800.0,0.0,160.32235388273125,0.0,295.4085475651529,0.0,295.4085475651529
2025-02-01,23,03:40-03:50,3:50-4:00,0.436,0.436,3054.8008,0.0,683.5044819614402,683.5044819614402,0.0,0.0,10800.0,10800.0,0.0,174.37101529477354,0.0,298.0079541351879,0.0,298.0079541351879
2025-02-01,24,03:50-04:00,4:00-4:10,0.4378,0.4378,2901.7,0.0,723.9736545852313,723.9736545852313,0.0,0.0,10800.0,10800.0,0.0,240.3569879185647,0.0,316.9556659774143,0.0,316.9556659774143
2025-02-01,25,04:00-04:10,4:10-4:20,0.4401,0.4401,2947.1208,0.0,722.6422333649364,722.6422333649364,0.0,0.0,10800.0,10800.0,0.0,231.45543336493637,0.0,318.0348469039085,0.0,318.0348469039085
2025-02-01,26,04:10-04:20,4:20-4:30,0.4389,0.4389,3027.8717,0.0,716.0391853925721,716.0391853925721,0.0,0.0,10800.0,10800.0,0.0,211.39390205923877,0.0,314.2695984687999,0.0,314.2695984687999
2025-02-01,27,04:20-04:30,4:30-4:40,0.4364,0.4364,3033.47,0.0,712.9114288029728,712.9114288029728,0.0,0.0,10800.0,10800.0,0.0,207.3330954696395,0.0,311.1145475296173,0.0,311.1145475296173
2025-02-01,28,04:30-04:40,4:40-4:50,0.4393,0.4393,3019.3858,0.0,721.662203027234,721.662203027234,0.0,0.0,10800.0,10800.0,0.0,218.43123636056737,0.0,317.0262057898639,0.0,317.0262057898639
2025-02-01,29,04:40-04:50,4:50-5:00,0.4422,0.4422,3017.0819,0.0014,721.8993292800911,721.8993292800911,0.0,0.0,10800.0,10800.0,0.0,219.0525792800911,0.0,319.2238834076563,0.0,319.2238834076563
2025-02-01,30,04:50-05:00,5:00-5:10,0.4395,0.4395,2997.85,0.0,727.5633691761246,727.5633691761246,0.0,0.0,10800.0,10800.0,0.0,227.921702509458,0.0,319.76410075290676,0.0,319.76410075290676
2025-02-01,31,05:00-05:10,5:10-5:20,0.4333,0.4333,2932.7015,0.0,731.5937110417474,731.5937110417474,0.0,0.0,10800.0,10800.0,0.0,242.81012770841403,0.0,316.99955499438914,0.0,316.99955499438914
2025-02-01,32,05:10-05:20,5:20-5:30,0.4439,0.4439,2991.1125,0.0199,752.9950921419361,752.9950921419361,0.0,0.0,10800.0,10800.0,0.0,254.47965880860278,0.0,334.25452140180545,0.0,334.25452140180545
2025-02-01,33,05:20-05:30,5:30-5:40,0.4301,0.4301,3175.34,0.0,735.4232384546124,735.4232384546124,0.0,0.0,10800.0,10800.0,0.0,206.19990512127902,0.0,316.30553485932876,0.0,316.30553485932876
2025-02-01,34,05:30-05:40,5:40-5:50,0.3713,0.3713,3284.4619,0.0,724.9492447309822,724.9492447309822,0.0,0.0,10800.0,10800.0,0.0,177.53892806431554,0.0,269.1736545686137,0.0,269.1736545686137
2025-02-01,35,05:40-05:50,5:50-6:00,0.5708,0.5708,3187.3644,0.2774,789.5156021900038,789.5156021900038,0.0,0.0,10800.0,10800.0,0.0,258.3344355233372,0.0,450.6555057300542,0.0,450.6555057300542
2025-02-01,36,05:50-06:00,6:00-6:10,0.9099,0.9099,3065.9,0.0,722.7079486175702,722.7079486175702,0.0,0.0,10800.0,10800.0,0.0,211.72461528423685,0.0,657.5919624471271,0.0,657.5919624471271
2025-02-01,37,06:00-06:10,6:10-6:20,0.9368,0.9368,3211.1231,0.0,92.26361560078294,92.43456004522739,0.0,442.75262328810584,10800.0,10308.052640790993,0.0,0.0,0.0,86.67276622814678,0.0,86.67276622814678
2025-02-01,38,06:10-06:20,6:20-6:30,0.8758,0.8758,3203.9961,3.8641,896.2528992792945,895.6814048348501,362.3260715015168,0.0,10308.052640790993,10634.146105142358,0.0,0.0,0.0,784.688031771584,0.0,784.688031771584
2025-02-01,39,06:20-06:30,6:30-6:40,0.8759,0.8759,3027.12,0.0,899.6022066638318,583.4898334185928,78.96983341859277,0.0,10634.146105142358,10705.21895521909,0.0,0.0,0.0,649.5201589540978,0.0,649.5201589540978
2025-02-01,40,06:30-06:40,6:40-6:50,0.8601,0.8601,3117.3221,0.0,896.8611149310739,896.8611149310739,105.31227197878857,0.0,10705.21895521909,10800.0,0.0,271.995159618952,0.0,771.3902449522166,0.0,771.3902449522166
2025-02-01,41,06:40-06:50,6:50-7:00,0.8442,0.8442,3398.49,89.6095,875.6392186804339,875.6392186804339,0.0,0.0,10800.0,10800.0,0.0,324.1591353471007,0.0,739.2146284100223,0.0,739.2146284100223
2025-02-01,42,06:50-07:00,7:0-7:10,0.8334,0.8334,3652.75,340.5,864.1237204271213,862.4092370937877,0.0,0.0,10800.0,10800.0,0.0,310.3675704271211,0.0,719.4462833989628,0.0,719.4462833989628
2025-02-01,43,07:00-07:10,7:10-7:20,0.8092,0.8092,3703.2843,615.936,822.2781190745636,820.7702197875867,0.0,0.0,10800.0,10800.0,0.0,306.21216978758673,0.0,664.777357903626,0.0,664.777357903626
2025-02-01,44,07:10-07:20,7:20-7:30,0.7972,0.7972,3572.3788,884.9275,783.4750060398337,783.4750060398337,0.0,0.0,10800.0,10800.0,0.0,335.56645603983384,0.0,624.5862748149555,0.0,624.5862748149555
2025-02-01,45,07:20-07:30,7:30-7:40,0.7644,0.7644,3477.22,1140.675,752.851160049915,747.0277309440057,0.0,0.0,10800.0,10800.0,0.0,357.60356427733905,0.0,573.2537121378765,0.0,573.2537121378765
2025-02-01,46,07:30-07:40,7:40-7:50,0.6899,0.6899,3654.0022,1388.0797,1470.8785672273407,1470.4351269381386,0.0,0.0,10800.0,10800.0,0.0,1092.7813769381387,0.0,1014.6061588023821,0.0,1014.6061588023821
