date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,1,00:00-00:10,0:10-0:20,0.3281,0.4379,2532.1822,0.0,587.6966270915609,587.6966270915609,0.0,0.0,10800.0,10800.0,0.0,165.66626042489423,0.0,192.82326334874114,0.0,192.82326334874114
2025-02-01,2,00:10-00:20,0:20-0:30,0.3257,0.42045,2492.4439,0.0,597.1615862615365,597.1615862615365,0.0,0.0,10800.0,10800.0,0.0,181.7542695948698,0.0,194.49552864538245,0.0,194.49552864538245
2025-02-01,3,00:20-00:30,0:30-0:40,0.3041,0.4238,2464.3,0.0,596.0844823091821,596.0844823091821,0.0,0.0,10800.0,10800.0,0.0,185.36781564251544,0.0,181.26929107022227,0.0,181.26929107022227
2025-02-01,4,00:30-00:40,0:40-0:50,0.3126,0.41885,2581.7688,0.0,594.3269412540855,594.3269412540855,0.0,0.0,10800.0,10800.0,0.0,164.0321412540855,0.0,185.7866018360271,0.0,185.7866018360271
2025-02-01,5,00:40-00:50,0:50-1:00,0.3286,0.4356,2546.4635,0.0,605.7134613439633,605.7134613439633,0.0,0.0,10800.0,10800.0,0.0,181.30287801063002,0.0,199.03744339762636,0.0,199.03744339762636
2025-02-01,6,00:50-01:00,1:00-1:10,0.3438,0.4444,2436.31,0.0,631.0921022117907,631.0921022117907,0.0,0.0,10800.0,10800.0,0.0,225.04043554512407,0.0,216.96946474041363,0.0,216.96946474041363
2025-02-01,7,01:00-01:10,1:10-1:20,0.3704,0.44845,2620.5011,0.0,639.2628534408759,639.2628534408759,0.0,0.0,10800.0,10800.0,0.0,202.5126701075426,0.0,236.78296091450045,0.0,236.78296091450045
2025-02-01,8,01:10-01:20,1:20-1:30,0.3746,0.44955,2710.7861,0.0,643.6046972441778,643.6046972441778,0.0,0.0,10800.0,10800.0,0.0,191.80701391084455,0.0,241.09431958766902,0.0,241.09431958766902
2025-02-01,9,01:20-01:30,1:30-1:40,0.3606,0.43815000000000004,2676.48,0.0,632.757515556053,632.757515556053,0.0,0.0,10800.0,10800.0,0.0,186.67751555605304,0.0,228.1723601095127,0.0,228.1723601095127
2025-02-01,10,01:30-01:40,1:40-1:50,0.3582,0.45715,2830.598,0.0,634.4404346040702,634.4404346040702,0.0,0.0,10800.0,10800.0,0.0,162.6741012707369,0.0,227.25656367517797,0.0,227.25656367517797
2025-02-01,11,01:40-01:50,1:50-2:00,0.3041,0.4552,2688.1558,0.0,642.8083347097496,642.8083347097496,0.0,0.0,10800.0,10800.0,0.0,194.78236804308295,0.0,195.47801458523483,0.0,195.47801458523483
2025-02-01,12,01:50-02:00,2:00-2:10,0.2537,0.43684999999999996,2384.42,0.0,656.3170731801079,656.3170731801079,0.0,0.0,10800.0,10800.0,0.0,258.91373984677455,0.0,166.50764146579334,0.0,166.50764146579334
2025-02-01,13,02:00-02:10,2:10-2:20,0.3346,0.45215000000000005,2604.5438,0.0,647.9462745784678,647.9462745784678,0.0,0.0,10800.0,10800.0,0.0,213.85564124513445,0.0,216.80282347395533,0.0,216.80282347395533
2025-02-01,14,02:10-02:20,2:20-2:30,0.3971,0.4562,2943.3655,0.0,659.6032942578643,659.6032942578643,0.0,0.0,10800.0,10800.0,0.0,169.04237759119763,0.0,261.9284681497979,0.0,261.9284681497979
2025-02-01,15,02:20-02:30,2:30-2:40,0.367,0.4481,3019.32,0.0,676.6922609451335,676.6922609451335,0.0,0.0,10800.0,10800.0,0.0,173.47226094513348,0.0,248.346059766864,0.0,248.346059766864
2025-02-01,16,02:30-02:40,2:40-2:50,0.3185,0.45835000000000004,2844.4369,0.0,678.7613352677242,678.7613352677242,0.0,0.0,10800.0,10800.0,0.0,204.68851860105758,0.0,216.18548528277017,0.0,216.18548528277017
2025-02-01,17,02:40-02:50,2:50-3:00,0.3285,0.46835000000000004,2768.3064,0.0,687.2442899930259,687.2442899930259,0.0,0.0,10800.0,10800.0,0.0,225.8598899930259,0.0,225.759749262709,0.0,225.759749262709
2025-02-01,18,02:50-03:00,3:00-3:10,0.3772,0.4799,2861.65,0.0,691.3146566977454,691.3146566977454,0.0,0.0,10800.0,10800.0,0.0,214.3729900310787,0.0,260.76388850638955,0.0,260.76388850638955
2025-02-01,19,03:00-03:10,3:10-3:20,0.3815,0.4658,2900.3973,0.0,686.7628720856412,686.7628720856412,0.0,0.0,10800.0,10800.0,0.0,203.36332208564124,0.0,262.00003570067213,0.0,262.00003570067213
