date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh
2025-02-01,49198.28421758502,44873.39000670215,21722.572505843724,23744.15049976458,250.2470972222222,5022.209320753775,2163.2947958082113,18736.616073873894,15176.65901984484,10799.999894957065,10799.999894949306,1950.0037735397168,10799.999942528568,1.1368683772161603e-13
2025-02-02,95657.48014353044,91519.4379902728,66129.10320731027,69700.11629942703,98.85561111111102,7402.546313437975,1293.243455110921,24032.767831932742,19466.541949097722,10799.999894949306,10799.999889135755,1200.0005790799185,10800.0,2.2737367544323206e-13
2025-02-03,97681.46109236975,90897.3201464566,69028.62864910686,74880.84054409184,321.890164300413,5347.048015891487,1110.554075963846,23919.430099684683,19374.738380783005,10799.999889135755,10799.99988909308,1200.0005817849883,10800.0,2.2737367544323206e-13
2025-02-04,100624.33524943568,94855.42203291945,70939.38679137944,76140.66894662037,56.055319444444194,7562.180224413453,1504.7153504407693,24772.9168858568,20123.19905834712,10799.99988909308,10736.515021534064,1200.0005788648007,10799.999935849688,2.2737367544323206e-13
2025-02-05,93809.02007956621,92228.93050557528,68220.08689022812,70182.46914195405,277.65442256249514,5880.744807049343,1201.0229463789497,24311.862160996294,19635.471969620135,10736.515021534064,10799.999889075025,1200.0005824734917,10799.9999330899,2.2737367544323206e-13
2025-02-06,99240.71360905882,91264.59814570157,68771.04371454273,75992.80450863262,170.88172222222306,5335.74376894473,1184.7782589264739,24441.582905066636,19797.682281680703,10799.999889075025,10799.999746211997,1200.0005844586262,10799.99994165536,1.1368683772161603e-13
2025-02-07,48110.546117201084,43705.75766154498,20646.50351938629,22502.791841590497,262.05398611111127,3710.7972452746085,4593.824919530989,20302.68253774501,16445.172721561186,10799.999746211997,10799.999895114524,1200.0021595041674,10799.999943623809,1.1368683772161603e-13
2025-02-08,38107.53332192462,38521.93083395259,19902.518507633904,19922.5047389318,880.2316746608792,1950.6144411824532,1953.9230000873583,20695.883874497857,16775.421523820864,10799.999895114524,10786.938133472753,1200.0021859733881,10799.999910671846,1.1368683772161603e-13
2025-02-09,90299.37049393826,87742.20387196445,64899.9292150239,67320.21545562765,494.16679626686744,3434.775624096723,781.031844444446,23455.014167128178,18989.8669341047,10786.938133472753,10796.59873488289,1200.0008406741697,10800.0,2.2737367544323206e-13
2025-02-10,86903.09954897218,81702.3584381305,59463.535283886755,63747.365244269255,448.5740163651324,2883.57173510779,704.6448960272696,22597.432883893332,18361.35464386608,10796.59873488289,10732.783170535686,1200.0008425350193,10800.0,2.2737367544323206e-13
2025-02-11,86785.1761622516,80763.90117746379,63607.02660718947,68944.3231489688,1182.4999457714812,2209.4754265168963,215.65625277777883,22316.722441820908,18016.050131213633,10732.783170535686,10799.999889048242,1200.0005709416034,10799.999940638914,2.2737367544323206e-13
2025-02-12,87231.2599975673,80955.61131223459,63218.732047507845,68509.88320250312,1091.505390215729,2393.3734505139137,168.87134977923023,22336.143626831254,18118.007858007408,10799.999889048242,10771.40931096592,1200.0005672388882,10799.999942460303,2.2737367544323206e-13
2025-02-13,82390.28635637602,78527.99570423254,57423.314775878636,60641.88734790093,785.360261111112,2949.2326615262878,741.8439654261795,22467.934190141095,18175.13386841656,10771.40931096592,10797.956894963398,1200.0008426668103,10799.99994359496,2.2737367544323206e-13
2025-02-14,38434.72058948695,38964.972850100545,20195.46743198894,20211.67584638365,1031.6502991663533,2084.4163180733417,4509.283829680651,19015.65857796469,15414.537393118455,10797.956894963398,10784.785845,1200.002152974509,10799.999912383251,1.1368683772161603e-13
2025-02-15,39108.79908890654,38550.984779235456,20561.894888219664,20947.155502724367,1021.7059058838717,1395.6997033868531,5389.102494565794,18888.682036346727,15380.884649180043,10784.785845,10694.72784528978,1200.0008769402418,10799.99988989771,1.1368683772161603e-13
2025-02-16,87931.77157788197,79925.56347031084,65645.62280426899,72470.09008235199,1616.7418948702434,1719.9535879686284,192.92592246692374,21991.329579234134,17739.282824488604,10694.72784528978,10776.610217168718,1200.000585012775,10799.99993947137,2.2737367544323206e-13
2025-02-17,87800.9541089712,77216.74603298499,60599.14775872835,68760.036048185,1030.5073304156526,2318.900410025874,652.31508241423,21541.268125107934,17449.09342081406,10776.610217168718,10775.869951083574,1200.0005796982402,10800.0,2.2737367544323206e-13
2025-02-18,78655.40449747167,79056.6874193149,56478.560519555016,56478.5605913756,725.0850588883851,2225.5309260219947,1299.2985899439147,21812.025597357733,17646.470418453693,10775.869951083574,10799.503634868095,1200.000583108558,10799.99994403748,2.2737367544323206e-13
2025-02-19,78709.44774327903,78248.26311973322,57923.18546280719,58583.536779701826,1148.1538156023994,1629.0007460033057,683.0521173752154,22850.703259435202,18645.666570811445,10799.503634868095,10647.729267458179,1200.0005825538994,10800.0,2.2737367544323206e-13
2025-02-20,81921.56892182789,77449.09112808881,58740.7783732671,62300.822464510224,1083.396483333333,2590.542392878175,599.309818141755,22469.752171635373,18120.250504566495,10647.729267458179,10736.894550189467,1200.0005807253442,10799.999946485628,2.2737367544323206e-13
2025-02-21,36223.78474757562,36281.82218180725,17938.916070627365,17961.076955722398,765.1284002638527,1367.9462634028735,6187.233200907039,20713.083212163532,16781.574127735672,10736.894550189467,10732.475965874788,1200.0038930436738,10800.0,1.1368683772161603e-13
2025-02-22,36819.000471516105,36319.65256320527,18841.63483499377,19112.132909418677,822.5960385179078,1746.1351366299518,3695.650395696247,20197.078501847158,16341.378315783506,10732.475965874788,10752.759599999998,1667.6226466261146,10800.0,1.1368683772161603e-13
2025-02-23,81345.70644430447,77203.68839207622,58480.4210785266,62325.348242396154,1131.1603925277782,2075.1187231158883,386.40717888366294,22738.04992548556,18396.580726214444,10752.759599999998,10776.359281587615,1200.0005821605935,10800.0,1.1368683772161603e-13
2025-02-24,77482.72034721712,76083.30436636147,55536.5157784051,56853.720449994056,913.9403341156018,3382.5957624006837,1188.5717431154987,22114.563296444343,17891.51971815012,10776.359281587615,10799.999894887387,1200.000862106584,10799.999947840863,2.2737367544323206e-13
2025-02-25,80585.80136879924,72678.54576970417,54014.79047596603,59966.099244129335,982.648997555423,2923.0832808110754,842.8843253373412,21578.04000304415,17504.136075266302,10799.999894887387,10771.195813997898,1200.0008592699508,10800.0,1.1368683772161603e-13
2025-02-26,74041.44336896605,75758.95337519053,54327.53017251569,54362.77305219503,863.8780937247054,2572.8599844692926,976.2518418546524,22328.14480968703,18069.273200429077,10771.195813997898,10789.555920017252,1200.0008574701835,10799.999916358352,2.2737367544323206e-13
2025-02-27,74707.82429799286,73543.19068033624,52742.24358511824,53602.06373210443,1001.5610280498097,2682.0163707864917,586.1664382807055,22687.29011517873,18367.30541585988,10789.555920017252,10799.999894944916,1200.000852353056,10799.999910175187,2.2737367544323206e-13
2025-02-28,35203.96652668218,35040.570786648386,17355.7515490402,17543.676528429227,833.163362480248,1650.2840298236613,6940.280965054871,21055.800283550652,17065.224679300547,10799.999894944916,10788.859395362118,1200.0021651673324,10799.999911923629,1.1368683772161603e-13
2025-03-01,39622.13526641874,38775.652365242044,17921.637553433007,18410.24300652762,459.0579222222216,2598.291609678769,9646.633830937137,17516.507831868177,14185.48891835316,10788.859395362118,10792.06209031775,1200.0021710757924,10799.999912525349,1.1368683772161603e-13
2025-03-02,83729.79391976987,82806.27725509454,59127.29338868704,61488.108277445586,402.58586692177255,4920.914683963601,1382.9237083333342,24018.2515879114,19471.533924858682,10792.06209031775,10773.450825150581,1200.0008500080057,10799.999915034803,2.2737367544323206e-13
2025-03-03,85526.29064714986,80243.73444852573,58284.73665541678,63156.16754529815,534.0076361111126,3305.2074383439285,970.4158952890342,23587.964863210887,19102.992745540345,10773.450825150581,10777.07170699555,1200.000571976803,10799.99990716524,2.2737367544323206e-13
2025-03-04,76923.73714004082,77962.37407003771,53523.80442744274,53525.01892363567,496.38159679588864,3649.706917264447,1255.280772323886,23290.880729575278,18936.57068566334,10777.07170699555,10698.230268431815,1200.0005574934005,10799.999902958238,2.2737367544323206e-13
2025-03-05,80929.74805924944,74958.49159042421,52908.213318464506,57403.18244229696,626.6838386989724,3396.620471104701,1506.531950996491,23598.40459378511,19046.853603429787,10698.230268431815,10773.623732360877,1200.0005621917426,10799.999910406263,2.2737367544323206e-13
2025-03-06,75527.6675270804,74802.77169843967,50188.34072169871,51264.93284763946,372.6304233433132,2943.2579032254243,1947.1610251808456,23152.84564669609,18808.516586652702,10773.623732360877,10712.833051439915,1200.000575044806,10800.0,2.2737367544323206e-13
2025-03-07,36032.154231500586,34709.20162821667,15786.714179620885,16590.045428145684,381.0631550598215,1794.9860113526981,8476.570660115696,20268.351598928675,16371.929020453901,10712.833051439915,10763.317245526941,1200.0038198553325,10798.93233697126,1.1368683772161603e-13
2025-03-08,32921.340762093234,32920.44847691759,15802.98841545034,15839.716782426493,759.8124348049607,1412.7168973311216,9178.43935932819,21077.343442742764,17051.37830434619,10763.317245526941,10786.950450277434,1200.0037614039022,10800.0,1.1368683772161603e-13
2025-03-09,77357.45148823004,70240.58139323683,49601.579311152134,54171.50983523979,745.635445390377,2296.6776014316415,880.9408041711301,23541.87690367506,19066.80352065061,10786.950450277434,10789.302418417641,1200.0005661917264,10799.999911544863,2.2737367544323206e-13
2025-03-10,74494.08288232455,74575.42181048414,53310.18737718116,53887.46511475581,930.976449999999,2172.493858416279,841.6588671528746,23550.682110732585,19100.508025817602,10789.302418417641,10762.129622724078,1200.0005674268748,10799.999911560244,2.2737367544323206e-13
2025-03-11,65340.442607177065,71000.70052323907,49547.42704908674,49547.42711267048,681.8284552222182,2938.5530697112818,706.4127480843777,21638.027371276206,17539.383010610574,10762.129622724078,10748.150911749797,1200.0005786864358,10799.999946373635,3.126388037344441e-13
2025-03-12,75370.87539848806,68624.9080400168,48414.463164869136,52853.14823053765,739.7989113656752,2188.884466430756,626.27401958429,21556.704477988555,17442.690695954443,10748.150911749797,10768.41750199012,1200.0005697454537,10799.999911942896,1.1368683772161603e-13
2025-03-13,75026.41055154806,74445.6839276042,53701.889362550435,55026.535625093165,1007.9644700152054,2800.1049766682268,862.2030388888871,22244.436921399105,17998.71455600348,10768.41750199012,10789.839002356557,1200.0005674420295,10800.0,2.2737367544323206e-13
2025-03-14,32058.768778527367,32452.40348967354,16197.748378529439,16235.762357305788,820.2536749655876,1791.4557624603335,11511.488220374165,20740.41858587473,16800.13138740344,10789.839002356557,10789.403076973325,1200.0021445494797,10799.999914071188,1.1368683772161603e-13
2025-03-15,32382.483715610757,32819.89396171211,16534.34882120252,16579.91617810262,714.2954585645284,1254.3740670734246,7506.843078291691,20565.25956677638,16716.41244186486,10789.403076973325,10724.345084999999,1200.0021410767577,10799.999911029034,1.1368683772161603e-13
2025-03-16,72674.5980578988,71393.65447475258,48638.580589899095,50405.9694046196,605.7372864347394,3467.8279421113284,888.6514276627702,22281.291203052075,17989.425744972184,10724.345084999999,10789.25634,1200.0008382101785,10799.999941612909,1.1368683772161603e-13
2025-03-17,68553.21440292682,64438.85441321296,44224.1869401753,46647.63826345408,690.0296222222212,2896.9889324054866,365.821322015423,21043.542886204697,17035.60053852376,10789.25634,10799.999894780052,1200.0008408241904,10799.999944400437,2.2737367544323206e-13
2025-03-18,76858.88739306325,68377.88211517516,48757.21113004489,54696.69457221018,698.2521667316036,2929.5759775397887,1030.5634186330358,21348.989359838542,17358.952840771268,10799.999894780052,10726.36494,1200.0008303102184,10799.999944389987,2.2737367544323206e-13
2025-03-19,63839.71209767497,67610.01082303296,44625.38976182742,44670.86610992873,389.94389446511184,3058.127724682052,1293.665543889204,21665.365997642974,17482.67499871616,10726.36494,10799.999894860726,1200.0008406421014,10800.0,2.2737367544323206e-13
2025-03-20,72930.98887497117,67461.24957971889,49500.42296930753,53631.45725018208,1118.5847277777784,2226.3540979515974,131.61303955729352,21120.554491502946,17107.649138181834,10799.999894860726,10799.999894789122,1200.0008442579042,10799.999944490208,2.2737367544323206e-13
2025-03-21,31469.36868752452,31163.548739129496,14452.27454887873,14667.914389557893,717.685864071012,1084.6361853050266,14822.791809670194,20889.396367531772,16949.05427597315,10799.999894789122,10768.174096708663,1200.0021456648944,10799.999908230442,1.1368683772161603e-13
2025-03-22,33157.41684231659,32771.121783695584,14065.66956387118,14321.834352521097,236.84539577623858,2000.1055019942005,11152.682799261245,20782.886021016962,16808.90687613392,10768.174096708663,10796.208319919575,1200.0038774920904,10799.999912123209,1.1368683772161603e-13
2025-03-23,74056.59552991706,67134.68703545567,47129.65481774637,51772.27138937301,823.3163583333346,3436.7588449892464,1799.7102986699533,20781.061662273165,16829.247528810018,10796.208319919575,10799.999895065404,1200.0008391296553,10799.999903129301,2.2737367544323206e-13
2025-03-24,69378.44692198608,65289.32136453751,45454.484901339805,48179.9487466689,725.3469369596298,3075.375897595885,981.8024036605959,21477.91513016077,17518.922213253456,10799.999895065404,10664.654386372931,1200.0008491973224,10799.999916955388,1.1368683772161603e-13
2025-03-25,76924.06669996474,66142.2111065205,48894.82221559402,55966.107466800924,1099.9992090757862,1849.3930343587167,296.8696620000004,21575.822482063784,17429.999579492876,10664.654386372931,10716.228420793806,1200.000848794296,10800.0,1.1368683772161603e-13
2025-03-26,66225.7372083371,62353.5256182993,42117.955956431375,44847.335694574445,525.9808339821767,1962.8646060478175,1168.9773922233812,21707.96045087993,17552.850863536307,10716.228420793806,10750.225200434294,1200.0008411340857,10800.0,2.2737367544323206e-13
2025-03-27,70492.69488298052,64514.03796681428,44712.81220000649,48514.454357246126,825.7852085940835,2013.370791729468,495.34277777777953,21704.408209165522,17590.288003264403,10750.225200434294,10739.4281406117,1200.0008381978487,10799.999891015226,2.2737367544323206e-13
2025-03-28,32290.01195247811,32194.037141945235,13827.324244060945,13898.307822139579,362.2867151768754,1704.018368873442,16125.540431633493,20357.08464210018,16452.200352151678,10739.4281406117,10780.581705,1200.0038654690015,10799.992158254336,1.1368683772161603e-13
2025-03-29,30793.775372830805,31272.35480635282,14108.314188110133,14134.563779118143,451.8463527408463,976.4113333020462,19112.677748502796,20581.19222484838,16653.289330892883,10780.581705,10799.99989526034,1200.0021749913872,10799.999911926428,1.1368683772161603e-13
2025-03-30,69170.80885927056,60662.26030642013,42522.15328605834,47277.8265271649,905.8780604905585,1978.5143580306906,201.38784963809098,21402.536143932757,17359.919684690838,10799.99989526034,10773.482775143333,1200.0005700830177,10799.99989526034,2.2737367544323206e-13
2025-03-31,59949.46842702912,63475.934877969354,42009.68721365585,42308.09857907951,632.8727648537654,2259.2795985117923,712.8238144154093,22012.39775202948,17827.08300546689,10773.482775143333,10776.77074589554,1200.0005687666428,10787.247640602624,2.2737367544323206e-13
2025-04-01,73803.4982174485,67721.46339259893,46131.00605566322,50172.34052497598,602.3565009950414,2692.853368990188,1574.634540197058,20139.86438763838,16292.383919898299,10776.77074589554,10799.999894883085,1200.0005690504945,10800.0,1.1368683772161603e-13
2025-04-02,69862.33589029695,67662.24839940408,45324.97419292816,46481.52794134361,735.1547163191856,2807.3019748817455,1313.6137661127973,20448.32265311245,16607.170678383725,10799.999894883085,10751.078417813485,1200.00056260893,10799.999946472799,1.3855583347321954e-13
2025-04-03,71464.74140702261,63677.13833680627,43922.74308163822,48711.23419539959,522.5409668086538,2949.6939108347146,1351.9854701360182,21230.968711657468,17196.49905567995,10751.078417813485,10751.729085327488,1200.0008389182042,10799.999902182208,2.2737367544323206e-13
2025-04-04,30273.123495618398,30306.32900691472,13707.692301297175,13745.669466651401,670.8780700441246,1307.044372492598,19267.556606183098,20682.577987766468,16710.77413948332,10751.729085327488,10798.522452669175,1200.0020975192201,10800.0,1.1368683772161603e-13
2025-04-05,29985.508076266422,30113.899780347994,14150.306617798964,14155.317695265774,665.5541069893968,871.7259284627194,13915.418588549634,20832.54520101815,16884.350814026453,10798.522452669175,10787.423340222787,1200.0021066902782,10798.522452669175,1.1368683772161603e-13
2025-04-06,67935.27406481064,62479.525334928316,42080.79388985185,45320.12014197379,516.2626469677801,2890.9537625922117,1703.8967735205763,20944.960065851606,16954.098886734962,10787.423340222787,10799.999747561498,1200.0005594347174,10799.999940392083,1.1368683772161603e-13
2025-04-07,59436.17373938316,59156.664226466484,40039.961862237076,40787.19826584804,776.0318376141665,1920.717331429429,1092.9319665778257,19617.617400239065,15941.289917498994,10799.999747561498,10743.311055,1200.0005677072552,10800.0,1.1368683772161603e-13
2025-04-08,69395.73778891892,61776.92414135874,43110.12885158579,47347.60502763027,774.505729204026,2932.0645118548073,1327.3279648894854,20669.91577295632,16731.07199580451,10743.311055,10756.155255322345,1200.0005739804756,10800.0,2.2737367544323206e-13
2025-04-09,67802.38086782602,66843.24992248025,43743.684836432294,45296.13491122979,489.4657600184238,3030.746693331158,1175.9068242322826,21173.38338919868,17181.63224093013,10756.155255322345,10721.497815678795,1200.0005730689602,10800.0,1.1368683772161603e-13
2025-04-10,65908.73277172193,62405.329393495806,43238.26696237162,45971.43163603106,878.8379638888873,3429.351915919744,1523.5576680951197,20056.901643929545,16186.28177055971,10721.497815678795,10787.951772371267,1200.0008525129863,10799.999931215212,2.2737367544323206e-13
2025-04-11,28826.329353183086,28886.15970628323,14741.036501542983,14741.036621474155,1119.6726749967447,1119.1157068330942,19651.26264994532,20970.91487993424,17052.11102209935,10787.951772371267,10714.985139757244,1200.0017757104881,10787.951772371267,1.1368683772161603e-13
2025-04-12,30722.95961068599,29925.262631404978,13361.604783516175,13830.591497363479,498.14904337989606,1291.1402729510512,16139.150886936613,20516.04016091013,16548.080196012925,10714.985139757244,10792.665511228668,1200.002508159845,10799.999899370994,1.1368683772161603e-13
2025-04-13,62440.57395642236,60313.00190006799,40475.05416745784,41470.54803168632,788.0148820550912,2212.009970911227,719.3744464832861,20509.76127215819,16616.487390762944,10792.665511228668,10788.686888656659,1200.0005786121942,10799.99990200306,1.1368683772161603e-13
2025-04-14,65612.9439560716,56842.66802805998,42768.28564876695,48551.54156536053,1326.2040798259923,1470.180588445045,491.88674612868556,19316.95611925705,15638.183145944808,10788.686888656659,10798.18834493822,1200.000564445476,10798.18834493822,2.2737367544323206e-13
2025-04-15,57551.738001217054,57624.84416875211,38097.80199698592,38779.70754801613,693.0826886252136,2534.9451818441594,1839.0434236250544,20022.312869152476,16217.803450577698,10798.18834493822,10798.488315422454,1200.000569597379,10800.0,1.1368683772161603e-13
2025-04-16,64446.32510908591,62157.55220030848,42123.83258846275,43625.38128702461,890.160142495612,2755.8566202954507,662.5018895998984,20364.339024260633,16514.577141351892,10798.488315422454,10776.86328019937,1200.000569875264,10799.999910963232,2.2737367544323206e-13
2025-04-17,57972.090448248025,60118.413135155424,39437.133485651284,40211.41594590602,565.5219444237121,2715.0722386399048,1088.7063804209995,21146.74237374041,17134.92826322217,10776.86328019937,10770.122235207778,1200.00083612855,10799.99989096929,2.2737367544323206e-13
2025-04-18,29305.821523201426,29256.32645993582,12562.380097498168,12611.933050317413,528.3042608564831,1675.1041036040915,17738.062837176938,21002.403698552298,16985.057101874358,10770.122235207778,10799.999895155559,1200.0024907081292,10800.0,1.1368683772161603e-13
2025-04-19,28402.137788856628,28984.815337380696,13065.403462525363,13065.403462525363,653.8419054282135,1554.4147601198679,17393.61507282953,20652.21288972335,16746.26472986384,10799.999895155559,10780.03068494675,1200.0018025831232,10799.999911354733,1.1368683772161603e-13
2025-04-20,58959.32006078172,58750.813671069875,39629.47245778872,40286.622740138,890.2315841437683,2818.3317345157943,881.6652664813118,21170.537804678057,17187.234433794853,10780.03068494675,10736.587560496055,1200.0005667305875,10799.99989676949,2.2737367544323206e-13
2025-04-21,63487.42595933283,55489.969448076095,40213.855364081035,44194.87302439578,1187.540854922751,1864.349537491269,2639.8808836418625,19331.283012151427,15674.913513619033,10736.587560496055,10718.17170074452,1200.0008359897813,10799.99991580022,2.2737367544323206e-13
2025-04-22,55281.511690460626,57800.23249056513,38744.68783342012,38744.68790452431,851.1934345121908,2032.9921872807904,617.2039913813214,20220.780949128013,16372.480519379462,10718.17170074452,10725.229533426995,1200.0005678578298,10799.999901688443,1.1368683772161603e-13
2025-04-23,54301.38795019853,58480.145535074356,39285.28152687365,39285.51015699756,874.5194290492608,2344.8558393565086,1560.8092158259938,20956.788773263273,16907.705580988833,10725.229533426995,10799.999894931909,1200.0005725722074,10800.0,2.2737367544323206e-13
