date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,1,00:00-00:10,0:10-0:20,0.3281,0.4297142857142857,2532.1822,0.0,486.20403333333326,486.20403333333326,0.0,0.0,10799.999894762359,10799.999894762359,0.0,64.17366666666658,0.0,159.52354333666665,0.0,159.52354333666665
2025-02-01,2,00:10-00:20,0:20-0:30,0.3257,0.4160571428571429,2492.4439,0.0,464.2496166666666,464.2496166666666,0.0,0.0,10799.999894762359,10799.999894762359,0.0,48.84229999999991,0.0,151.20610014833332,0.0,151.20610014833332
2025-02-01,3,00:20-00:30,0:30-0:40,0.3041,0.39398571428571433,2464.3,0.0,456.85511693071226,456.85511693071226,5.916551445908327e-05,0.0,10799.999894762359,10799.999948011322,0.0,46.13839109853109,0.0,138.92964105862958,0.0,138.92964105862958
2025-02-01,4,00:30-00:40,0:40-0:50,0.3126,0.4013142857142857,2581.7688,0.0,516.9688333333332,516.9688333333332,2.263988992328652e-06,0.0,10799.999948011322,10799.999950048912,0.0,86.67403106934427,0.0,161.60445729999995,0.0,161.60445729999995
2025-02-01,5,00:40-00:50,0:50-1:00,0.3286,0.42132857142857144,2546.4635,0.0,514.6583666666667,514.6583666666667,2.6102700050816766e-06,0.0,10799.999950048912,10799.999952398155,0.0,90.24778072306333,0.0,169.11673928666667,0.0,169.11673928666667
2025-02-01,6,00:50-01:00,1:00-1:10,0.3438,0.4351428571428571,2436.31,0.0,510.78499999999997,510.78499999999997,3.0367886615244465e-06,0.0,10799.999952398155,10799.999955131265,0.0,104.7333302965447,0.0,175.607883,0.0,175.607883
2025-02-01,7,01:00-01:10,1:10-1:20,0.3704,0.43698571428571426,2620.5011,0.0,513.1837,513.1837,3.2755916537199582e-06,0.0,10799.999955131265,10799.999958079297,0.0,76.43351339107505,0.0,190.08324248000002,0.0,190.08324248000002
2025-02-01,8,01:10-01:20,1:20-1:30,0.3746,0.4275571428571428,2710.7861,0.0,519.0525,519.0525,2.96286695326368e-06,0.0,10799.999958079297,10799.999960745878,0.0,67.25481370379975,0.0,194.4370665,0.0,194.4370665
2025-02-01,9,01:20-01:30,1:30-1:40,0.3606,0.4239285714285715,2676.48,0.0,495.70166666666665,495.70166666666665,2.8211595943301086e-06,0.0,10799.999960745878,10799.999963284921,0.0,49.6216638455071,0.0,178.75002099999998,0.0,178.75002099999998
2025-02-01,10,01:30-01:40,1:40-1:50,0.3582,0.44215714285714286,2830.598,0.0,534.3660499999999,534.3660499999999,3.0744013201911002e-06,0.0,10799.999963284921,10799.999966051882,0.0,62.59971359226523,0.0,191.40991910999995,0.0,191.40991910999995
