date,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh
2025-02-01,48014.048929114346,48014.048929114346,26207.307462210214,26207.307462210214,186.96936666666673,5895.402270165321,4119.335209684079,20042.657276833088,16234.552394234803,10799.999894735283,10799.999894735283,1713.3897395622348,10799.999982411064,1.5276668818842154e-13
2025-02-02,94395.88315644543,94395.88315644543,60273.65211882787,60273.65211882787,86.67216666666653,9250.347196422284,2157.9212977288425,24831.625678741944,20113.616799780975,10799.999894735283,10799.999894735283,1200.0,10800.0,1.1368683772161603e-13
2025-02-03,92992.9996684958,92992.9996684958,59361.45348185354,59361.45348185354,113.15728809523836,6279.378503565142,1891.8464191574174,24831.660704570946,20113.645170702468,10799.999894735283,10799.999894735283,1200.0,10800.0,2.2737367544323206e-13
2025-02-04,93741.37532341336,93741.37532341336,59841.00406633316,59841.00406633316,118.95890662293493,7168.292857886509,891.9102852377674,24693.029476568045,20087.76233965603,10799.999894735283,10703.990490695378,1200.0,10800.0,2.2737367544323206e-13
2025-02-05,91829.64964005954,91829.64964005954,59139.61895093518,59139.61895093518,242.33431904761943,5594.422197452178,951.0389720135755,24693.091277221927,19914.995470913847,10703.990490695378,10799.999894735283,1200.0,10800.0,1.1368683772161603e-13
2025-02-06,92135.89032238252,92135.89032238252,59102.94124244503,59102.94124244503,151.5109857142857,5791.525725306121,1517.0935715849241,24777.49891862686,20069.774124087755,10799.999894735283,10799.999894735283,1200.0,10800.0,2.2737367544323206e-13
2025-02-07,44867.893024789475,44867.893024789475,25023.120160623508,25023.120160623508,302.93694285714264,4776.7765146131915,4611.019934565225,20933.441325271233,16956.0874734697,10799.999894735283,10799.999894735283,1200.0013739219867,10800.0,2.2737367544323206e-13
2025-02-08,40526.1395409941,40526.1395409941,23642.12455289109,23642.12455289109,482.10131190476204,2221.4829416400944,3422.6579839522956,20061.68014679996,16274.74293616015,10799.999894735283,10772.46432001064,1200.0006881760025,10799.999894735283,1.1368683772161603e-13
2025-02-09,86403.84987108322,86403.84987108322,57377.390987991304,57377.390987991304,717.9156333333323,2303.489007653214,645.5744015122904,24187.18502790307,19569.898899318694,10772.46432001064,10796.598734769299,1200.0,10799.999926141518,2.2737367544323206e-13
2025-02-10,87398.06315109391,87398.06315109391,55719.42712362922,55719.42712362922,200.85697857142856,5564.444063702103,3111.6695931965314,24492.646828205507,19896.47793877213,10796.598734769299,10732.78317040745,1200.0005914619965,10800.0,1.1368683772161603e-13
2025-02-11,85618.23003342868,85618.23003342868,55389.809550528196,55389.809550528196,334.9727119047617,4389.268825096534,1666.945649493085,24327.06803659465,19650.676899184145,10732.78317040745,10793.058959804695,1200.0,10800.0,2.2737367544323206e-13
2025-02-12,85013.0487190439,85013.0487190439,54970.92037414938,54970.92037414938,384.59855911691295,3972.6838575829956,1589.9612818070032,24146.05555390857,19577.789548471093,10793.058959804695,10771.409460021188,1200.0005914619965,10800.0,2.2737367544323206e-13
2025-02-13,84525.26821713275,84525.26821713275,54757.46713802552,54757.46713802552,406.7053928571426,5704.349146668095,3351.0923175204653,23806.107567755746,19259.054438621075,10771.409460021188,10797.956894755716,1200.0005914619965,10800.0,2.2737367544323206e-13
2025-02-14,37925.54614249933,37925.54614249933,21858.89850943107,21858.89850943107,497.32816190476217,1426.6004057678733,3209.4656919032013,21067.41551498155,17082.409124915204,10797.956894755716,10778.176275,1200.0006881760025,10799.999961722206,1.1368683772161603e-13
2025-02-15,37491.73997036215,37491.73997036215,22476.946416576993,22476.946416576993,683.6435452380946,1304.963866181989,3622.606290209481,21278.0300789451,17310.307819736325,10778.176275,10694.727990788002,1200.0010305629985,10788.553234674075,1.1368683772161603e-13
2025-02-16,81964.50310616434,81964.50310616434,55680.020608647086,55680.020608647086,1032.8026811064915,2507.7082954978127,632.657396360808,23225.863550414088,18746.302555001876,10694.727990788002,10768.780125047484,1200.0005914619965,10800.0,2.2737367544323206e-13
2025-02-17,81398.7524069974,81398.7524069974,52176.37976945665,52176.37976945665,365.8912238095237,3701.9584119183946,2469.4616246164164,23206.084195302705,18796.723767697244,10768.780125047484,10769.007270045213,1200.0005914619965,10800.0,1.1368683772161603e-13
