date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,1,00:00-00:10,0:10-0:20,0.4248,0.4248,2532.1822,0.0,486.20403333333326,486.20403333333326,0.0,0.0,10799.999894735283,10799.999894735283,0.0,64.17366666666658,0.0,206.53947335999996,0.0,206.53947335999996
2025-02-01,2,00:10-00:20,0:20-0:30,0.4245,0.4245,2492.4439,0.0,464.2496166666666,464.2496166666666,0.0,0.0,10799.999894735283,10799.999894735283,0.0,48.84229999999991,0.0,197.07396227499999,0.0,197.07396227499999
2025-02-01,3,00:20-00:30,0:30-0:40,0.4269,0.4269,2464.3,0.0,456.855,456.855,0.0,0.0,10799.999894735283,10799.999894735283,0.0,46.13833333333332,0.0,195.03139950000002,0.0,195.03139950000002
2025-02-01,4,00:30-00:40,0:40-0:50,0.4272,0.4272,2581.7688,0.0,516.9688333333332,516.9688333333332,0.0,0.0,10799.999894735283,10799.999894735283,0.0,86.67403333333328,0.0,220.84908559999997,0.0,220.84908559999997
2025-02-01,5,00:40-00:50,0:50-1:00,0.4271,0.4271,2546.4635,0.0,514.6583666666667,514.6583666666667,0.0,0.0,10799.999894735283,10799.999894735283,0.0,90.24778333333336,0.0,219.81058840333333,0.0,219.81058840333333
2025-02-01,6,00:50-01:00,1:00-1:10,0.4285,0.4285,2436.31,0.0,510.78499999999997,510.78499999999997,0.0,0.0,10799.999894735283,10799.999894735283,0.0,104.73333333333335,0.0,218.87137249999998,0.0,218.87137249999998
2025-02-01,7,01:00-01:10,1:10-1:20,0.4311,0.4311,2620.5011,0.0,513.1837,513.1837,0.0,0.0,10799.999894735283,10799.999894735283,0.0,76.43351666666672,0.0,221.23349307,0.0,221.23349307
2025-02-01,8,01:10-01:20,1:20-1:30,0.4302,0.4302,2710.7861,0.0,519.0525,519.0525,0.0,0.0,10799.999894735283,10799.999894735283,0.0,67.25481666666673,0.0,223.2963855,0.0,223.2963855
2025-02-01,9,01:20-01:30,1:30-1:40,0.4279,0.4279,2676.48,0.0,495.70166666666665,495.70166666666665,0.0,0.0,10799.999894735283,10799.999894735283,0.0,49.62166666666667,0.0,212.11074316666665,0.0,212.11074316666665
2025-02-01,10,01:30-01:40,1:40-1:50,0.4312,0.4312,2830.598,0.0,534.3660499999999,534.3660499999999,0.0,0.0,10799.999894735283,10799.999894735283,0.0,62.59971666666655,0.0,230.41864075999996,0.0,230.41864075999996
2025-02-01,11,01:40-01:50,1:50-2:00,0.4333,0.4333,2688.1558,0.0,535.4467166666666,535.4467166666666,0.0,0.0,10799.999894735283,10799.999894735283,0.0,87.42074999999994,0.0,232.00906233166666,0.0,232.00906233166666
2025-02-01,12,01:50-02:00,2:00-2:10,0.4311,0.4311,2384.42,0.0,530.8416666666666,530.8416666666666,0.0,0.0,10799.999894735283,10799.999894735283,0.0,133.43833333333328,0.0,228.84584249999995,0.0,228.84584249999995
2025-02-01,13,02:00-02:10,2:10-2:20,0.4293,0.4293,2604.5438,0.0,531.0862333333333,531.0862333333333,0.0,0.0,10799.999894735283,10799.999894735283,0.0,96.99560000000002,0.0,227.99531997,0.0,227.99531997
2025-02-01,14,02:10-02:20,2:20-2:30,0.4324,0.4324,2943.3655,0.0,547.4455333333333,547.4455333333333,0.0,0.0,10799.999894735283,10799.999894735283,0.0,56.88461666666666,0.0,236.7154486133333,0.0,236.7154486133333
2025-02-01,15,02:20-02:30,2:30-2:40,0.4367,0.4367,3019.32,0.0,536.8366666666667,536.8366666666667,0.0,0.0,10799.999894735283,10799.999894735283,0.0,33.616666666666674,0.0,234.43657233333334,0.0,234.43657233333334
2025-02-01,16,02:30-02:40,2:40-2:50,0.4348,0.4348,2844.4369,0.0,517.07475,517.07475,0.0,0.0,10799.999894735283,10799.999894735283,0.0,43.00193333333334,0.0,224.8241013,0.0,224.8241013
2025-02-01,17,02:40-02:50,2:50-3:00,0.4335,0.4335,2768.3064,0.0,532.9919,532.9919,0.0,0.0,10799.999894735283,10799.999894735283,0.0,71.60750000000002,0.0,231.05198865,0.0,231.05198865
2025-02-01,18,02:50-03:00,3:00-3:10,0.4357,0.4357,2861.65,0.0,541.5329999999999,541.5329999999999,0.0,0.0,10799.999894735283,10799.999894735283,0.0,64.59133333333324,0.0,235.94592809999995,0.0,235.94592809999995
2025-02-01,19,03:00-03:10,3:10-3:20,0.4374,0.4374,2900.3973,0.0,546.9202333333333,546.9202333333333,0.0,0.0,10799.999894735283,10799.999894735283,0.0,63.520683333333295,0.0,239.22291005999998,0.0,239.22291005999998
2025-02-01,20,03:10-03:20,3:20-3:30,0.4371,0.4371,2919.6115,0.0,538.6267166666667,538.6267166666667,0.0,0.0,10799.999894735283,10799.999894735283,0.0,52.02480000000003,0.0,235.43373785499998,0.0,235.43373785499998
