date,slot,natural_interval,official_template_interval,price_yuan_per_kwh,initial_planning_price_yuan_per_kwh,actual_load_kw,actual_pv_kw,initial_plan_kwh,final_contract_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,settlement_cost_yuan,emergency_cost_yuan,cash_cost_yuan
2025-02-01,1,00:00-00:10,0:10-0:20,0.3281,0.4297142857142857,2532.1822,0.0,486.20403333333326,486.20403333333326,0.0,0.0,10799.999894957065,10799.999894957065,0.0,64.17366666666658,0.0,159.52354333666665,0.0,159.52354333666665
2025-02-01,2,00:10-00:20,0:20-0:30,0.3257,0.4160571428571429,2492.4439,0.0,464.2496166666666,464.2496166666666,0.0,0.0,10799.999894957065,10799.999894957065,0.0,48.84229999999991,0.0,151.20610014833332,0.0,151.20610014833332
2025-02-01,3,00:20-00:30,0:30-0:40,0.3041,0.39398571428571433,2464.3,0.0,456.8551167143718,456.8551167143718,5.28572248488975e-05,0.0,10799.999894957065,10799.999942528568,0.0,46.13839719048025,0.0,138.92964099284046,0.0,138.92964099284046
2025-02-01,4,00:30-00:40,0:40-0:50,0.3126,0.4013142857142857,2581.7688,0.0,516.9688333333332,516.9688333333332,0.0,0.0,10799.999942528568,10799.999942528568,0.0,86.67403333333328,0.0,161.60445729999995,0.0,161.60445729999995
2025-02-01,5,00:40-00:50,0:50-1:00,0.3286,0.42132857142857144,2546.4635,0.0,514.6583666666667,514.6583666666667,0.0,0.0,10799.999942528568,10799.999942528568,0.0,90.24778333333336,0.0,169.11673928666667,0.0,169.11673928666667
2025-02-01,6,00:50-01:00,1:00-1:10,0.3438,0.4351428571428571,2436.31,0.0,510.78499999999997,510.78499999999997,0.0,0.0,10799.999942528568,10799.999942528568,0.0,104.73333333333335,0.0,175.607883,0.0,175.607883
2025-02-01,7,01:00-01:10,1:10-1:20,0.3704,0.43698571428571426,2620.5011,0.0,513.1837,513.1837,0.0,0.0,10799.999942528568,10799.999942528568,0.0,76.43351666666672,0.0,190.08324248000002,0.0,190.08324248000002
2025-02-01,8,01:10-01:20,1:20-1:30,0.3746,0.4275571428571428,2710.7861,0.0,519.0525,519.0525,0.0,0.0,10799.999942528568,10799.999942528568,0.0,67.25481666666673,0.0,194.4370665,0.0,194.4370665
2025-02-01,9,01:20-01:30,1:30-1:40,0.3606,0.4239285714285715,2676.48,0.0,495.70166666666665,495.70166666666665,0.0,0.0,10799.999942528568,10799.999942528568,0.0,49.62166666666667,0.0,178.75002099999998,0.0,178.75002099999998
2025-02-01,10,01:30-01:40,1:40-1:50,0.3582,0.44215714285714286,2830.598,0.0,534.3660499999999,534.3660499999999,0.0,0.0,10799.999942528568,10799.999942528568,0.0,62.59971666666655,0.0,191.40991910999995,0.0,191.40991910999995
2025-02-01,11,01:40-01:50,1:50-2:00,0.3041,0.43777142857142864,2688.1558,0.0,535.4467166666666,535.4467166666666,0.0,0.0,10799.999942528568,10799.999942528568,0.0,87.42074999999994,0.0,162.8293465383333,0.0,162.8293465383333
2025-02-01,12,01:50-02:00,2:00-2:10,0.2537,0.4157285714285714,2384.42,0.0,530.8416666666666,530.8416666666666,0.0,0.0,10799.999942528568,10799.999942528568,0.0,133.43833333333328,0.0,134.6745308333333,0.0,134.6745308333333
2025-02-01,13,02:00-02:10,2:10-2:20,0.3346,0.4265285714285714,2604.5438,0.0,531.0862333333333,531.0862333333333,0.0,0.0,10799.999942528568,10799.999942528568,0.0,96.99560000000002,0.0,177.70145367333333,0.0,177.70145367333333
2025-02-01,14,02:10-02:20,2:20-2:30,0.3971,0.44498571428571426,2943.3655,0.0,547.4455333333333,547.4455333333333,0.0,0.0,10799.999942528568,10799.999942528568,0.0,56.88461666666666,0.0,217.39062128666666,0.0,217.39062128666666
2025-02-01,15,02:20-02:30,2:30-2:40,0.367,0.4482,3019.32,0.0,536.8366666666667,536.8366666666667,0.0,0.0,10799.999942528568,10799.999942528568,0.0,33.616666666666674,0.0,197.01905666666667,0.0,197.01905666666667
2025-02-01,16,02:30-02:40,2:40-2:50,0.3185,0.44141428571428565,2844.4369,0.0,517.07475,517.07475,0.0,0.0,10799.999942528568,10799.999942528568,0.0,43.00193333333334,0.0,164.688307875,0.0,164.688307875
2025-02-01,17,02:40-02:50,2:50-3:00,0.3285,0.45261428571428575,2768.3064,0.0,532.9919,532.9919,0.0,0.0,10799.999942528568,10799.999942528568,0.0,71.60750000000002,0.0,175.08783915,0.0,175.08783915
2025-02-01,18,02:50-03:00,3:00-3:10,0.3772,0.4719142857142857,2861.65,0.0,541.5329999999999,541.5329999999999,0.0,0.0,10799.999942528568,10799.999942528568,0.0,64.59133333333324,0.0,204.26624759999996,0.0,204.26624759999996
2025-02-01,19,03:00-03:10,3:10-3:20,0.3815,0.46344285714285716,2900.3973,0.0,546.9202333333333,546.9202333333333,0.0,0.0,10799.999942528568,10799.999942528568,0.0,63.520683333333295,0.0,208.65006901666663,0.0,208.65006901666663
2025-02-01,20,03:10-03:20,3:20-3:30,0.3822,0.45855714285714283,2919.6115,0.0,538.6267166666667,538.6267166666667,0.0,0.0,10799.999942528568,10799.999942528568,0.0,52.02480000000003,0.0,205.86313110999998,0.0,205.86313110999998
2025-02-01,21,03:20-03:30,3:30-3:40,0.3962,0.4647142857142857,2993.09,0.0,545.025,545.025,0.0,0.0,10799.999942528568,10799.999942528568,0.0,46.17666666666662,0.0,215.93890499999998,0.0,215.93890499999998
2025-02-01,22,03:30-03:40,3:40-3:50,0.3879,0.45958571428571426,3109.8584,0.0,536.3377666666667,536.3377666666667,0.0,0.0,10799.999942528568,10799.999942528568,0.0,18.028033333333383,0.0,208.04541969000002,0.0,208.04541969000002
2025-02-01,23,03:40-03:50,3:50-4:00,0.3405,0.46514285714285714,3054.8008,0.0,547.8795166666666,547.8795166666666,0.0,0.0,10799.999942528568,10799.999942528568,0.0,38.74604999999997,0.0,186.552975425,0.0,186.552975425
2025-02-01,24,03:50-04:00,4:00-4:10,0.3164,0.47774285714285714,2901.7,0.0,563.8383333333334,563.8383333333334,0.0,0.0,10799.999942528568,10799.999942528568,0.0,80.22166666666675,0.0,178.3984486666667,0.0,178.3984486666667
2025-02-01,25,04:00-04:10,4:10-4:20,0.3916,0.4704857142857143,2947.1208,0.0,553.60615,553.60615,0.0,0.0,10799.999942528568,10799.999942528568,0.0,62.41934999999995,0.0,216.79216834,0.0,216.79216834
2025-02-01,26,04:10-04:20,4:20-4:30,0.4109,0.4696285714285714,3027.8717,0.0,552.4195166666666,552.4195166666666,0.0,0.0,10799.999942528568,10799.999942528568,0.0,47.77423333333326,0.0,226.9891793983333,0.0,226.9891793983333
2025-02-01,27,04:20-04:30,4:30-4:40,0.361,0.48240000000000005,3033.47,0.0,576.345,576.345,0.0,0.0,10799.999942528568,10799.999942528568,0.0,70.76666666666677,0.0,208.060545,0.0,208.060545
2025-02-01,28,04:30-04:40,4:40-4:50,0.3799,0.4881142857142858,3019.3858,0.0,581.5336833333332,581.5336833333332,0.0,0.0,10799.999942528568,10799.999942528568,0.0,78.30271666666658,0.0,220.9246462983333,0.0,220.9246462983333
2025-02-01,29,04:40-04:50,4:50-5:00,0.4094,0.48384285714285724,3017.0819,0.0014,582.4425833333332,582.4425833333332,0.0,0.0,10799.999942528568,10799.999942528568,0.0,79.5958333333332,0.0,238.4519936166666,0.0,238.4519936166666
2025-02-01,30,04:50-05:00,5:00-5:10,0.4052,0.47637142857142856,2997.85,0.0,573.2149999999999,573.2149999999999,0.0,0.0,10799.999942528568,10799.999942528568,0.0,73.57333333333327,0.0,232.26671799999997,0.0,232.26671799999997
2025-02-01,31,05:00-05:10,5:10-5:20,0.3896,0.4765428571428571,2932.7015,0.0,560.1823833333333,560.1823833333333,0.0,0.0,10799.999942528568,10799.999942528568,0.0,71.39879999999994,0.0,218.24705654666664,0.0,218.24705654666664
2025-02-01,32,05:10-05:20,5:20-5:30,0.3908,0.48921428571428566,2991.1125,0.0199,567.4788333333333,567.4788333333333,0.0,0.0,10799.999942528568,10799.999942528568,0.0,68.9634,0.0,221.77072806666666,0.0,221.77072806666666
2025-02-01,33,05:20-05:30,5:30-5:40,0.3821,0.47478571428571426,3175.34,0.0,594.5495833333332,594.5495833333332,0.0,0.0,10799.999942528568,10799.999942528568,0.0,65.32624999999985,0.0,227.1773957916666,0.0,227.1773957916666
2025-02-01,34,05:30-05:40,5:40-5:50,0.3475,0.4272142857142857,3284.4619,0.0,616.1834333333333,616.1834333333333,0.0,0.0,10799.999942528568,10799.999942528568,0.0,68.77311666666662,0.0,214.1237430833333,0.0,214.1237430833333
2025-02-01,35,05:40-05:50,5:50-6:00,0.5182,0.6272285714285714,3187.3644,0.2774,593.9862499999999,593.9862499999999,0.0,0.0,10799.999942528568,10799.999942528568,0.0,62.80508333333327,0.0,307.80367474999997,0.0,307.80367474999997
2025-02-01,36,05:50-06:00,6:00-6:10,0.8102,0.9673571428571428,3065.9,0.0,0.0,0.0,0.0,510.98333333333335,10799.999942528568,10232.240683269309,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,37,06:00-06:10,6:10-6:20,0.8756,1.0303428571428572,3211.1231,0.0,0.0,-0.0,0.0,535.1871833333332,10232.240683269309,9637.588257343383,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,38,06:10-06:20,6:20-6:30,0.818,0.9918000000000001,3203.9961,3.8641,0.0,-0.0,0.0,533.9993499999999,9637.588257343383,9044.255646232272,0.0,-0.0,0.6440166666666667,0.0,0.0,0.0
2025-02-01,39,06:20-06:30,6:30-6:40,0.7708,0.9862,3027.12,0.0,0.0,-0.0,0.0,504.52,9044.255646232272,8483.677868454493,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,40,06:30-06:40,6:40-6:50,0.7715,0.9710428571428571,3117.3221,0.0,0.0,-0.0,0.0,519.5536833333333,8483.677868454493,7906.395998084123,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,41,06:40-06:50,6:50-7:00,0.8181,0.9708714285714286,3398.49,89.6095,0.0,-0.0,0.0,562.7244555555556,7906.395998084123,7281.146603022395,0.0,-0.0,11.244372222222253,0.0,0.0,0.0
2025-02-01,42,06:50-07:00,7:0-7:10,0.8678,0.9822571428571428,3652.75,340.5,0.0,-0.0,0.0,591.3405666666666,7281.146603022395,6624.10152894832,0.0,-0.0,39.2989,0.0,0.0,0.0
2025-02-01,43,07:00-07:10,7:10-7:20,0.864,0.9679,3703.2843,615.936,0.0,-0.0,0.0,513.0855388888888,6624.10152894832,6054.006485738444,1.472511111111146,0.0,0.0,0.0,6.361248000000151,6.361248000000151
2025-02-01,44,07:10-07:20,7:20-7:30,0.8237,0.9407857142857142,3572.3788,884.9275,0.0,-0.0,0.0,471.9619277777778,6054.006485738444,5529.604343763135,0.0,-0.0,24.053377777777882,0.0,0.0,0.0
2025-02-01,45,07:20-07:30,7:30-7:40,0.7654,0.89,3477.22,1140.675,0.0,-0.0,0.0,474.39308333333327,5529.604343763135,5002.500917837209,0.0,-0.0,84.96891666666662,0.0,0.0,0.0
2025-02-01,46,07:30-07:40,7:40-7:50,0.7258,0.8326571428571429,3654.0022,1388.0797,0.0018552064070479447,0.00027897658890970096,0.0,419.9280765789666,5002.500917837209,4535.914166082802,0.0,0.00027897658890970096,42.27432657896662,0.0007744950092330295,0.0,0.0007744950092330295
2025-02-01,47,07:40-07:50,7:50-8:00,0.8697,1.0252285714285716,3841.4201,1674.452,0.0,-0.0,0.0,340.76676111111107,4535.914166082802,4157.2844315149005,20.394588888888904,0.0,0.0,0.0,88.68586978333342,88.68586978333342
2025-02-01,48,07:50-08:00,8:00-8:10,1.0783,1.3306714285714283,3803.65,2004.1125,0.0,-0.0,0.0,277.79726666666664,4157.2844315149005,3848.620801885271,22.125650000000007,0.0,0.0,0.0,119.29044197500005,119.29044197500005
2025-02-01,49,08:00-08:10,8:10-8:20,1.0448,1.3257571428571426,3545.4639,2332.1065,0.0,-0.0,0.0,235.78285000000005,3848.620801885271,3586.6398574408263,0.0,-0.0,33.55661666666663,0.0,0.0,0.0
2025-02-01,50,08:10-08:20,8:20-8:30,0.9667,1.2475428571428573,3411.349,2632.5934,0.0,-0.0,0.0,196.6261833333333,3586.6398574408263,3368.166320403789,0.0,-0.0,66.83358333333331,0.0,0.0,0.0
2025-02-01,51,08:20-08:30,8:30-8:40,0.9429,1.247,3445.37,2927.6625,0.0,-0.0,0.0,148.36401666666666,3368.166320403789,3203.317412996382,0.0,-0.0,62.079433333333384,0.0,0.0,0.0
2025-02-01,52,08:30-08:40,8:40-8:50,0.893,1.238357142857143,3467.1139,3251.299,0.0,-0.0,0.0,98.52428333333341,3203.317412996382,3093.845987070456,0.0,-0.0,62.5551333333334,0.0,0.0,0.0
2025-02-01,53,08:40-08:50,8:50-9:00,0.9266,1.2134142857142858,3894.4802,3519.7566,0.0,-0.0,0.0,68.36656666666659,3093.845987070456,3017.8831352186044,0.0,-0.0,5.912633333333247,0.0,0.0,0.0
2025-02-01,54,08:50-09:00,9:00-9:10,0.9995,1.1844285714285714,4422.76,3731.7,0.0,-0.0,0.0,57.65909999999997,3017.8831352186044,2953.817468551938,57.51756666666677,0.0,0.0,0.0,287.4440394166672,287.4440394166672
2025-02-01,55,09:00-09:10,9:10-9:20,0.9415,1.1593,4267.5205,3992.5758,0.0,-0.0,0.0,35.54715277777791,2953.817468551938,2914.3206321321845,10.276963888888645,0.0,0.0,0.0,48.37880750694329,48.37880750694329
2025-02-01,56,09:10-09:20,9:20-9:30,0.8825,1.1341714285714286,4190.1702,4378.3332,0.0,-0.0,24.395758458072628,0.0,2914.3206321321845,2936.27681474445,0.0,-0.0,6.964741541927424,0.0,0.0,0.0
2025-02-01,57,09:20-09:30,9:30-9:40,0.8929,1.1013285714285714,4418.32,4788.525,0.0,-0.0,61.70083333333332,0.0,2936.27681474445,2991.80756474445,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,58,09:30-09:40,9:40-9:50,0.9059,1.0753428571428574,4399.2754,5029.9241,0.0,-0.0,105.10811666666666,0.0,2991.80756474445,3086.4048697444496,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,59,09:40-09:50,9:50-10:00,0.8581,1.1564714285714286,4182.7342,5203.9177,0.0,-0.0,170.19725000000005,0.0,3086.4048697444496,3239.5823947444496,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,60,09:50-10:00,10:00-10:10,0.8084,1.2801428571428572,4071.53,5364.1125,0.0,-0.0,215.4304166666666,0.0,3239.5823947444496,3433.4697697444494,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,61,10:00-10:10,10:10-10:20,0.8605,1.2668714285714286,4268.5932,5471.099,0.0,-0.0,200.41763333333336,0.0,3433.4697697444494,3613.8456397444493,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,62,10:10-10:20,10:20-10:30,0.8292,1.2197714285714285,4240.2423,5601.7634,0.0,-0.0,226.92018333333328,0.0,3613.8456397444493,3818.0738047444493,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,63,10:20-10:30,10:30-10:40,0.7446,1.2412857142857143,4001.96,5755.3125,0.0,-0.0,292.22541666666666,0.0,3818.0738047444493,4081.0766797444494,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,64,10:30-10:40,10:40-10:50,0.7982,1.2855,4072.3226,5878.849,0.0,-0.0,301.0877333333334,0.0,4081.0766797444494,4352.05563974445,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,65,10:40-10:50,10:50-11:00,0.6917,1.0303428571428572,4068.783,6128.0874,0.0,-0.0,343.2174,0.0,4352.05563974445,4660.95129974445,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,66,10:50-11:00,11:00-11:10,0.438,0.6310714285714286,3917.55,6361.65,0.0,-0.0,400.64679005937757,0.0,4660.95129974445,5021.53341079789,0.0,-0.0,6.703209940622401,0.0,0.0,0.0
2025-02-01,67,11:00-11:10,11:10-11:20,0.3671,0.5921571428571429,3946.1661,6277.0669,434.84996666666666,-0.0,388.4834666666666,0.0,5021.53341079789,5371.16853079789,0.0,0.0,0.0,79.81671138166666,0.0,79.81671138166666
2025-02-01,68,11:10-11:20,11:20-11:30,0.3419,0.6461714285714286,3936.6103,6308.0507,0.0,-0.0,395.24006666666673,0.0,5371.16853079789,5726.884590797889,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,69,11:20-11:30,11:30-11:40,0.308,0.6222428571428571,3927.21,6594.375,0.0,-0.0,444.52750000000003,0.0,5726.884590797889,6126.959340797889,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,70,11:30-11:40,11:40-11:50,0.3563,0.6152142857142857,4153.2513,6817.8939,0.0,-0.0,424.10088070866345,0.0,6126.959340797889,6508.650133435686,0.0,-0.0,20.006219291336492,0.0,0.0,0.0
2025-02-01,71,11:40-11:50,11:50-12:00,0.3499,0.6020142857142857,4080.8969,6770.5009,0.0,-0.0,436.72653215846873,0.0,6508.650133435686,6901.704012378308,0.0,-0.0,11.540801174864555,0.0,0.0,0.0
2025-02-01,72,11:50-12:00,12:00-12:10,0.2979,0.5784142857142858,3840.2,6603.9375,480.3608833333333,-0.0,460.6229166666667,0.0,6901.704012378308,7316.264637378308,0.0,0.0,0.0,71.5497535725,0.0,71.5497535725
2025-02-01,73,12:00-12:10,12:10-12:20,0.3528,0.5801,4061.0483,6632.8992,480.68212500000004,-0.0,397.58957777777744,0.0,7316.264637378308,7674.095257378308,0.0,-0.0,31.05223888888918,84.79232685000001,0.0,84.79232685000001
2025-02-01,74,12:10-12:20,12:20-12:30,0.4214,0.5953285714285714,3978.5628,6536.8864,211.9989329070418,-0.0,361.3206555555553,0.0,7674.095257378308,7999.283847378308,0.0,-0.0,65.06661111111134,44.6681751635137,0.0,44.6681751635137
2025-02-01,75,12:20-12:30,12:30-12:40,0.4077,0.5787714285714286,3564.13,6314.475,535.6233249999999,-0.0,369.07374999999973,0.0,7999.283847378308,8331.450222378307,0.0,-0.0,89.31708333333358,109.18681480124998,0.0,109.18681480124998
2025-02-01,76,12:30-12:40,12:40-12:50,0.3359,0.5291714285714285,3606.685,6312.5866,562.6392055555557,-0.0,364.02280555555586,0.0,8331.450222378307,8659.070747378308,0.0,-0.0,86.96079444444399,94.49525457305558,0.0,94.49525457305558
2025-02-01,77,12:40-12:50,12:50-13:00,0.4541,0.6888714285714286,3800.0122,6353.9385,0.0,-0.0,271.2280834685427,0.0,8659.070747378308,8903.176022499996,0.0,-0.0,154.4262998647905,0.0,0.0,0.0
2025-02-01,78,12:50-13:00,13:00-13:10,0.6884,0.9610857142857144,3832.09,6313.35,0.0,-0.0,311.89505000000077,0.0,8903.176022499996,9183.881567499997,0.0,-0.0,101.64828333333253,0.0,0.0,0.0
2025-02-01,79,13:00-13:10,13:10-13:20,0.7168,0.9860714285714286,3716.2454,6246.1375,0.0,-0.0,279.8372500000005,0.0,9183.881567499997,9435.735092499997,0.0,-0.0,141.81143333333284,0.0,0.0,0.0
2025-02-01,80,13:10-13:20,13:20-13:30,0.7194,0.9436571428571429,3639.0264,6175.373,0.0,-0.0,290.73863333333264,0.0,9435.735092499997,9697.399862499997,0.0,-0.0,131.98580000000038,0.0,0.0,0.0
2025-02-01,81,13:20-13:30,13:30-13:40,0.7375,0.9477142857142857,3642.08,6103.6875,0.0,-0.0,264.456258333333,0.0,9697.399862499997,9935.410494999996,0.0,-0.0,145.81165833333375,0.0,0.0,0.0
2025-02-01,82,13:30-13:40,13:40-13:50,0.6413,0.9479857142857143,3637.91,5992.7643,0.0,-0.0,191.60183333333407,0.0,9935.410494999996,10107.852144999997,0.0,-0.0,200.87388333333263,0.0,0.0,0.0
2025-02-01,83,13:40-13:50,13:50-14:00,0.6761,1.0509857142857142,3749.5633,5691.8061,0.0,-0.0,164.42435000000032,0.0,10107.852144999997,10255.834059999997,0.0,-0.0,159.282783333333,0.0,0.0,0.0
2025-02-01,84,13:50-14:00,14:00-14:10,0.8225,1.2081142857142857,3849.87,5251.125,0.0,-0.0,202.50876666666753,0.0,10255.834059999997,10438.091949999998,0.0,-0.0,31.03373333333252,0.0,0.0,0.0
2025-02-01,85,14:00-14:10,14:10-14:20,0.8111,1.2400285714285713,3676.3403,4893.7405,0.0,-0.0,155.072725000001,0.0,10438.091949999998,10577.657402499999,0.0,-0.0,47.827308333332326,0.0,0.0,0.0
2025-02-01,86,14:10-14:20,14:20-14:30,0.8061,1.227542857142857,3619.6065,4617.2194,0.0,-0.0,109.7819500000009,0.0,10577.657402499999,10676.4611575,0.0,-0.0,56.48686666666572,0.0,0.0,0.0
2025-02-01,87,14:20-14:30,14:30-14:40,0.8727,1.2736714285714288,3664.87,4364.4,0.0,-0.0,96.87190833333362,0.0,10676.4611575,10763.645875,0.0,-0.0,19.716424999999617,0.0,0.0,0.0
2025-02-01,88,14:30-14:40,14:40-14:50,0.8717,1.354942857142857,3429.7385,4104.4044,0.0,-0.0,40.3841464181864,0.0,10763.645875,10799.991606776368,0.0,-0.0,72.06017024848029,0.0,0.0,0.0
2025-02-01,89,14:40-14:50,14:50-15:00,0.7054,1.1468428571428573,3327.5652,3890.1686,0.0,-0.0,0.0,19.7244410561163,10799.991606776368,10778.075561158461,0.0,-0.0,113.4916743894496,0.0,0.0,0.0
2025-02-01,90,14:50-15:00,15:00-15:10,0.5147,0.7817,3473.54,3688.35,184.59960000000012,44.55166666666673,0.0,0.0,10778.075561158461,10778.075561158461,0.0,44.55166666666673,35.80166666666662,58.97207847666672,0.0,58.97207847666672
2025-02-01,91,15:00-15:10,15:10-15:20,0.5575,0.7418571428571429,3562.932,3392.3571,554.1189099794237,135.17957640603433,24.36039206803293,0.0,10778.075561158461,10799.99991401969,0.0,82.39003433800144,0.0,192.14195307994643,0.0,192.14195307994643
2025-02-01,92,15:10-15:20,15:20-15:30,0.6606,0.7956428571428571,3620.2202,3032.6158,282.0479944444447,165.40021666666672,0.0,0.0,10799.99991401969,10799.99991401969,0.0,67.46615000000003,0.0,147.7921441300001,0.0,147.7921441300001
2025-02-01,93,15:20-15:30,15:30-15:40,0.688,0.7997428571428571,3651.93,2703.825,308.6325333333333,169.9211583333332,0.0,0.0,10799.99991401969,10799.99991401969,0.0,11.90365833333317,0.0,164.62246993333326,0.0,164.62246993333326
2025-02-01,94,15:30-15:40,15:40-15:50,0.6617,0.8467714285714286,3580.7319,2481.7698,335.79049444444416,208.34711666666652,0.0,0.0,10799.99991401969,10799.99991401969,0.0,25.18676666666653,0.0,180.02792863611094,0.0,180.02792863611094
2025-02-01,95,15:40-15:50,15:50-16:00,0.6465,0.8849714285714284,3420.6657,2255.8374,376.09566944444464,247.72261388888893,0.0,0.0,10799.99991401969,10799.99991401969,0.0,53.58456388888891,0.0,201.64926008750007,0.0,201.64926008750007
2025-02-01,96,15:50-16:00,16:00-16:10,0.6667,0.8946285714285714,3292.5,1973.5875,429.04920000000004,300.27249999999987,0.0,0.0,10799.99991401969,10799.99991401969,0.0,80.45374999999984,0.0,243.11938869499994,0.0,243.11938869499994
